mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_88_T,1106,0,snp,freebayes,1.0,167
T_110_C,1121,0,snp,freebayes,1.0,215
A_137_G,1095,2,snp,freebayes,0.9981768459434822,219
T_144_C,1085,1,snp,freebayes,0.9990791896869244,218
T_206_G,149,1,snp,freebayes,0.9933333333333333,144
A_218_T,186,0,snp,freebayes,1.0,151
G_233_T,469,0,snp,freebayes,1.0,203
G_344_A,590,0,snp,freebayes,1.0,212
C_419_T,293,0,snp,freebayes,1.0,8
C_460_T,378,0,snp,freebayes,1.0,2
T_521_C,454,0,snp,freebayes,1.0,168
C_648_T,2698,1,snp,freebayes,0.9996294924045943,231
C_672_A,2534,0,snp,freebayes,1.0,2
C_726_T,3343,2,snp,freebayes,0.9994020926756353,124
T_768_C,1293,1,snp,freebayes,0.999227202472952,234
C_810_T,1199,0,snp,freebayes,1.0,216
C_861_T,194,1,snp,freebayes,0.9948717948717949,141
T_900_C,1218,1,snp,freebayes,0.9991796554552912,208
A_960_C,1257,0,snp,freebayes,1.0,202
T_969_A,1246,0,snp,freebayes,1.0,207
T_1005_A,1159,1,snp,freebayes,0.9991379310344828,181
G_1193_A,1628,0,snp,freebayes,1.0,217
C_1208_T,1943,0,snp,freebayes,1.0,211
T_1241_C,2052,0,snp,freebayes,1.0,234
C_1271_T,2011,0,snp,freebayes,1.0,240
G_1390_A,533,0,snp,freebayes,1.0,178
T_1448_C,449,0,snp,freebayes,1.0,159
A_1574_G,205,0,snp,freebayes,1.0,141
G_1631_A,261,0,snp,freebayes,1.0,118
G_1661_A,183,0,snp,freebayes,1.0,67
T_1670_A,182,0,snp,freebayes,1.0,69
G_1694_A,188,0,snp,freebayes,1.0,32
T_1871_A,193,0,snp,freebayes,1.0,77
T_1946_C,181,0,snp,freebayes,1.0,99
C_1953_T,186,0,snp,freebayes,1.0,102
C_1961_T,182,0,snp,freebayes,1.0,5
G_1970_A,147,0,snp,freebayes,1.0,98
G_2036_A,101,0,snp,freebayes,1.0,66
A_2114_G,129,0,snp,freebayes,1.0,91
C_2175_T,113,0,snp,freebayes,1.0,86
C_2246_T,113,0,snp,freebayes,1.0,97
A_2343_T,2702,8,snp,freebayes,0.9970479704797048,225
T_2398_C,2983,1,snp,freebayes,0.9996648793565683,212
T_2440_C,2691,3,snp,freebayes,0.9988864142538976,224
A_2593_G,715,0,snp,freebayes,1.0,187
T_2620_C,1190,0,snp,freebayes,1.0,3
A_2767_G,377,0,snp,freebayes,1.0,160
G_2812_A,392,0,snp,freebayes,1.0,17
G_2836_A,342,0,snp,freebayes,1.0,3
C_2875_A,302,1,snp,freebayes,0.9966996699669967,169
G_2950_A,190,0,snp,freebayes,1.0,130
T_3014_C,204,0,snp,freebayes,1.0,167
T_3064_A,473,0,snp,freebayes,1.0,165
T_3085_A,452,0,snp,freebayes,1.0,145
C_3097_A,441,0,snp,freebayes,1.0,139
C_3110_T,378,0,snp,freebayes,1.0,101
G_3115_A,375,1,snp,freebayes,0.9973404255319149,106
C_3250_T,2250,1,snp,freebayes,0.9995557529986673,220
A_3262_G,2254,0,snp,freebayes,1.0,233
T_3299_C,2219,0,snp,freebayes,1.0,234
C_3316_T,2175,0,snp,freebayes,1.0,234
T_3371_C,332,0,snp,freebayes,1.0,197
T_3376_C,172,0,snp,freebayes,1.0,185
T_3391_C,155,0,snp,freebayes,1.0,176
C_3400_T,155,0,snp,freebayes,1.0,158
T_3430_G,166,0,snp,freebayes,1.0,169
T_3436_C,167,0,snp,freebayes,1.0,172
C_3568_T,201,0,snp,freebayes,1.0,184
T_3577_C,1441,0,snp,freebayes,1.0,221
C_3646_T,1577,0,snp,freebayes,1.0,3
C_3730_T,272,0,snp,freebayes,1.0,165
T_3736_C,199,0,snp,freebayes,1.0,144
C_3799_T,154,0,snp,freebayes,1.0,166
T_3853_C,650,1,snp,freebayes,0.9984639016897081,3
T_3898_C,601,0,snp,freebayes,1.0,192
C_3920_T,600,0,snp,freebayes,1.0,3
T_4012_C,168,0,snp,freebayes,1.0,143
T_4028_A,152,0,snp,freebayes,1.0,123
C_4048_A,148,0,snp,freebayes,1.0,121
C_4067_A,140,0,snp,freebayes,1.0,119
C_4112_T,146,0,snp,freebayes,1.0,120
T_4117_A,142,0,snp,freebayes,1.0,104
T_4229_C,523,0,snp,freebayes,1.0,188
A_4294_T,514,1,snp,freebayes,0.9980582524271845,114
C_4364_A,157,0,snp,freebayes,1.0,117
T_4408_C,237,0,snp,freebayes,1.0,147
C_4417_T,415,1,snp,freebayes,0.9975961538461539,191
T_4497_C,447,0,snp,freebayes,1.0,5
G_4514_A,433,0,snp,freebayes,1.0,111
A_4520_T,425,0,snp,freebayes,1.0,160
C_4529_T,417,0,snp,freebayes,1.0,168
T_4534_C,415,0,snp,freebayes,1.0,181
A_4669_C,2477,2,snp,freebayes,0.9991932230738201,233
A_4686_G,2515,1,snp,freebayes,0.9996025437201908,231
A_4702_G,2509,0,snp,freebayes,1.0,136
T_4814_C,926,0,snp,freebayes,1.0,216
C_4934_T,1702,0,snp,freebayes,1.0,18
A_4989_T,1936,3,snp,freebayes,0.998452810727179,225
C_5056_T,706,1,snp,freebayes,0.9985855728429985,142
A_5076_C,322,1,snp,freebayes,0.9969040247678018,144
G_5093_A,329,0,snp,freebayes,1.0,128
C_5117_T,511,1,snp,freebayes,0.998046875,164
C_5125_A,416,0,snp,freebayes,1.0,175
T_5138_C,496,0,snp,freebayes,1.0,195
C_5165_T,649,0,snp,freebayes,1.0,178
T_5210_C,1062,0,snp,freebayes,1.0,167
A_5280_C,816,1,snp,freebayes,0.9987760097919217,191
T_5302_C,727,0,snp,freebayes,1.0,190
C_5322_T,513,0,snp,freebayes,1.0,2
C_5348_T,311,0,snp,freebayes,1.0,117
A_5353_G,295,0,snp,freebayes,1.0,113
C_5416_A,178,0,snp,freebayes,1.0,74
A_5661_T,2024,0,snp,freebayes,1.0,214
G_5668_A,2020,0,snp,freebayes,1.0,160
T_5718_G,1919,4,snp,freebayes,0.9979199167966719,2
A_5734_T,1950,1,snp,freebayes,0.9994874423372629,217
C_5751_T,1947,0,snp,freebayes,1.0,214
A_5844_T,1403,0,snp,freebayes,1.0,206
G_5865_A,1420,0,snp,freebayes,1.0,214
A_5880_G,1504,0,snp,freebayes,1.0,2
G_5894_A,1574,0,snp,freebayes,1.0,213
A_5945_G,835,0,snp,freebayes,1.0,187
G_5970_A,348,0,snp,freebayes,1.0,132
T_6003_C,311,1,snp,freebayes,0.9967948717948718,116
C_6021_T,203,0,snp,freebayes,1.0,93
T_6090_C,111,0,snp,freebayes,1.0,46
T_6096_C,113,0,snp,freebayes,1.0,50
A_6177_T,111,0,snp,freebayes,1.0,46
T_6186_C,161,0,snp,freebayes,1.0,74
A_6204_G,164,0,snp,freebayes,1.0,36
G_6252_T,159,0,snp,freebayes,1.0,69
T_6267_C,152,0,snp,freebayes,1.0,63
T_7602_C,2055,1,snp,freebayes,0.9995136186770428,213
G_7632_A,2073,0,snp,freebayes,1.0,213
C_7737_A,131,0,snp,freebayes,1.0,136
A_7746_G,126,0,snp,freebayes,1.0,125
T_7833_A,898,0,snp,freebayes,1.0,191
C_7884_T,1743,1,snp,freebayes,0.9994266055045872,197
T_7899_C,1740,1,snp,freebayes,0.9994256174612292,209
G_7917_A,1389,0,snp,freebayes,1.0,221
T_7938_C,1152,1,snp,freebayes,0.9991326973113617,207
T_7970_C,1196,0,snp,freebayes,1.0,27
A_7995_G,322,0,snp,freebayes,1.0,185
T_8010_C,323,0,snp,freebayes,1.0,2
G_8031_A,329,0,snp,freebayes,1.0,3
A_8058_C,325,2,snp,freebayes,0.9938837920489296,45
C_8063_A,316,1,snp,freebayes,0.9968454258675079,153
G_8202_A,169,0,snp,freebayes,1.0,125
T_8212_C,160,0,snp,freebayes,1.0,126
G_8230_A,157,0,snp,freebayes,1.0,42
T_8243_A,152,0,snp,freebayes,1.0,119
A_8484_G,274,0,snp,freebayes,1.0,38
G_8503_T,276,0,snp,freebayes,1.0,62
C_8512_T,274,0,snp,freebayes,1.0,40
T_8554_C,278,0,snp,freebayes,1.0,62
