mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_88_T,880,0,snp,freebayes,1.0,167
T_110_C,906,1,snp,freebayes,0.9988974641675854,215
T_119_C,903,4,snp,freebayes,0.9955898566703418,51
A_137_G,897,1,snp,freebayes,0.9988864142538976,219
T_144_C,893,0,snp,freebayes,1.0,218
T_206_G,229,0,snp,freebayes,1.0,144
T_212_C,293,0,snp,freebayes,1.0,37
A_218_T,295,0,snp,freebayes,1.0,151
G_233_T,730,0,snp,freebayes,1.0,203
G_344_A,788,0,snp,freebayes,1.0,212
CAAAAAACT_440_CAAAAAAACT,39,241,ins,freebayes,0.1392857142857143,96
T_521_C,343,0,snp,freebayes,1.0,168
C_648_T,2446,2,snp,freebayes,0.9991830065359477,231
T_702_C,3164,0,snp,freebayes,1.0,17
C_726_T,3206,0,snp,freebayes,1.0,124
T_768_C,1605,0,snp,freebayes,1.0,234
C_810_T,1264,1,snp,freebayes,0.9992094861660079,216
C_861_T,209,0,snp,freebayes,1.0,141
T_900_C,691,0,snp,freebayes,1.0,208
A_960_C,662,1,snp,freebayes,0.9984917043740573,202
T_969_A,638,1,snp,freebayes,0.9984350547730829,207
T_1005_A,587,0,snp,freebayes,1.0,181
G_1193_A,1156,0,snp,freebayes,1.0,217
C_1208_T,1627,0,snp,freebayes,1.0,211
T_1241_C,1709,2,snp,freebayes,0.9988310929281122,234
C_1271_T,1758,0,snp,freebayes,1.0,240
G_1390_A,402,0,snp,freebayes,1.0,178
T_1448_C,393,0,snp,freebayes,1.0,159
A_1574_G,231,0,snp,freebayes,1.0,141
G_1631_A,192,0,snp,freebayes,1.0,118
G_1661_A,125,1,snp,freebayes,0.9920634920634921,67
T_1670_A,123,0,snp,freebayes,1.0,69
G_1694_A,120,0,snp,freebayes,1.0,32
T_1700_C,130,2,snp,freebayes,0.9848484848484849,8
T_1817_C,113,0,snp,freebayes,1.0,5
T_1835_C,111,0,snp,freebayes,1.0,4
T_1871_A,110,0,snp,freebayes,1.0,77
T_1946_C,179,0,snp,freebayes,1.0,99
C_1953_T,187,0,snp,freebayes,1.0,102
G_1970_A,179,0,snp,freebayes,1.0,98
T_2000_G,174,1,snp,freebayes,0.9942857142857143,55
A_2006_G,177,0,snp,freebayes,1.0,38
G_2036_A,197,0,snp,freebayes,1.0,66
T_2070_C,136,0,snp,freebayes,1.0,44
G_2075_A,128,0,snp,freebayes,1.0,43
C_2102_T,112,0,snp,freebayes,1.0,46
A_2114_G,144,0,snp,freebayes,1.0,91
C_2175_T,180,0,snp,freebayes,1.0,86
C_2246_T,185,0,snp,freebayes,1.0,97
A_2343_T,1491,3,snp,freebayes,0.9979919678714859,225
T_2398_C,2021,2,snp,freebayes,0.9990113692535838,212
G_2422_A,1799,0,snp,freebayes,1.0,21
T_2440_C,1596,0,snp,freebayes,1.0,224
GAAAAAAGATAG_2452_GAAAAAAAGATAG,114,1429,ins,freebayes,0.07388204795852236,139
C_2544_T,570,0,snp,freebayes,1.0,187
A_2593_G,421,0,snp,freebayes,1.0,187
C_2638_T,841,9,snp,freebayes,0.9894117647058823,203
G_2725_A,774,1,snp,freebayes,0.9987096774193548,37
A_2767_G,254,0,snp,freebayes,1.0,160
T_2824_C,241,1,snp,freebayes,0.9958677685950413,159
C_2875_A,270,0,snp,freebayes,1.0,169
G_2950_A,149,0,snp,freebayes,1.0,130
T_3014_C,278,0,snp,freebayes,1.0,167
T_3064_A,247,0,snp,freebayes,1.0,165
T_3085_A,226,0,snp,freebayes,1.0,145
C_3097_A,215,0,snp,freebayes,1.0,139
C_3110_T,120,0,snp,freebayes,1.0,101
C_3250_T,1397,0,snp,freebayes,1.0,220
A_3262_G,1419,1,snp,freebayes,0.9992957746478873,233
T_3299_C,1418,0,snp,freebayes,1.0,234
C_3316_T,1394,2,snp,freebayes,0.998567335243553,234
T_3371_C,493,0,snp,freebayes,1.0,197
T_3376_C,388,0,snp,freebayes,1.0,185
T_3391_C,373,0,snp,freebayes,1.0,176
C_3400_T,375,0,snp,freebayes,1.0,158
T_3430_G,353,0,snp,freebayes,1.0,169
T_3436_C,350,0,snp,freebayes,1.0,172
C_3490_T,262,1,snp,freebayes,0.9961977186311787,13
T_3547_C,348,0,snp,freebayes,1.0,20
C_3568_T,384,0,snp,freebayes,1.0,184
T_3577_C,1087,3,snp,freebayes,0.9972477064220183,221
CAAAAAATATG_3597_CAAAAAAATATG,76,1084,ins,freebayes,0.06551724137931035,111
T_3631_C,1141,0,snp,freebayes,1.0,57
CAAAAAAAG_3696_CAAAAAAAAG,114,1109,ins,freebayes,0.09321340964840556,7
C_3730_T,504,0,snp,freebayes,1.0,165
T_3736_C,441,0,snp,freebayes,1.0,144
C_3799_T,330,0,snp,freebayes,1.0,166
C_3814_T,349,0,snp,freebayes,1.0,33
T_4012_C,334,0,snp,freebayes,1.0,143
G_4022_A,307,0,snp,freebayes,1.0,123
T_4028_A,309,0,snp,freebayes,1.0,123
C_4048_A,295,1,snp,freebayes,0.9966216216216216,121
C_4067_A,250,0,snp,freebayes,1.0,119
C_4112_T,241,1,snp,freebayes,0.9958677685950413,120
T_4117_A,238,0,snp,freebayes,1.0,104
T_4156_C,101,0,snp,freebayes,1.0,10
ATA_4180_AA,105,0,del,freebayes,1.0,6
T_4229_C,616,0,snp,freebayes,1.0,188
A_4294_T,613,0,snp,freebayes,1.0,114
C_4364_A,258,0,snp,freebayes,1.0,117
G_4396_A,360,0,snp,freebayes,1.0,157
T_4408_C,361,0,snp,freebayes,1.0,147
C_4417_T,522,0,snp,freebayes,1.0,191
A_4448_C,668,1,snp,freebayes,0.9985052316890882,19
G_4514_A,516,0,snp,freebayes,1.0,111
A_4520_T,504,0,snp,freebayes,1.0,160
C_4529_T,478,1,snp,freebayes,0.9979123173277662,168
T_4534_C,482,0,snp,freebayes,1.0,181
A_4619_G,160,0,snp,freebayes,1.0,35
TT_4642_CT,166,0,snp,freebayes,1.0,29
A_4669_C,2098,3,snp,freebayes,0.9985721085197525,233
A_4686_G,2173,0,snp,freebayes,1.0,231
A_4702_G,2189,0,snp,freebayes,1.0,136
T_4814_C,1409,0,snp,freebayes,1.0,216
A_4989_T,2151,0,snp,freebayes,1.0,225
A_5076_C,334,0,snp,freebayes,1.0,144
G_5093_A,296,0,snp,freebayes,1.0,128
C_5117_T,362,0,snp,freebayes,1.0,164
C_5125_A,369,0,snp,freebayes,1.0,175
T_5138_C,363,0,snp,freebayes,1.0,195
C_5165_T,495,0,snp,freebayes,1.0,178
T_5174_C,511,0,snp,freebayes,1.0,164
T_5210_C,609,0,snp,freebayes,1.0,167
CAAACAAAAAA_5227_CAAACAAAAACAAAAAA,472,1,ins,freebayes,0.9978858350951374,6
A_5280_C,349,1,snp,freebayes,0.9971428571428571,191
T_5302_C,315,0,snp,freebayes,1.0,190
A_5329_G,256,0,snp,freebayes,1.0,13
C_5348_T,105,0,snp,freebayes,1.0,117
C_5654_T,1008,0,snp,freebayes,1.0,13
A_5661_T,1011,0,snp,freebayes,1.0,214
G_5668_A,1010,2,snp,freebayes,0.9980237154150198,160
A_5734_T,1068,2,snp,freebayes,0.9981308411214953,217
