mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_88_T,1900,2,snp,freebayes,0.9989484752891693,167
G_96_A,1904,0,snp,freebayes,1.0,17
T_110_C,1895,1,snp,freebayes,0.9994725738396625,215
T_119_C,1866,15,snp,freebayes,0.9920255183413078,51
A_137_G,1851,2,snp,freebayes,0.9989206691851052,219
T_144_C,1838,0,snp,freebayes,1.0,218
C_194_T,118,1,snp,freebayes,0.9915966386554622,7
T_206_G,327,0,snp,freebayes,1.0,144
T_212_C,425,0,snp,freebayes,1.0,37
A_218_T,432,0,snp,freebayes,1.0,151
G_233_T,1438,0,snp,freebayes,1.0,203
G_344_A,1503,2,snp,freebayes,0.998671096345515,212
CAAAAAACT_440_CAAAAAAACT,11,179,ins,freebayes,0.05789473684210526,96
C_467_T,210,0,snp,freebayes,1.0,13
T_506_C,257,0,snp,freebayes,1.0,11
T_521_C,300,0,snp,freebayes,1.0,168
A_541_T,285,0,snp,freebayes,1.0,6
C_623_A,1959,3,snp,freebayes,0.9984709480122325,19
C_648_T,2076,0,snp,freebayes,1.0,231
C_726_T,2543,3,snp,freebayes,0.9988216810683425,124
T_768_C,1028,0,snp,freebayes,1.0,234
T_783_A,966,0,snp,freebayes,1.0,17
C_810_T,794,0,snp,freebayes,1.0,216
C_861_T,169,0,snp,freebayes,1.0,141
T_900_C,1008,0,snp,freebayes,1.0,208
A_960_C,1017,0,snp,freebayes,1.0,202
T_969_A,999,0,snp,freebayes,1.0,207
T_1005_A,909,0,snp,freebayes,1.0,181
G_1193_A,864,0,snp,freebayes,1.0,217
C_1208_T,1038,0,snp,freebayes,1.0,211
T_1241_C,1062,1,snp,freebayes,0.9990592662276576,234
C_1271_T,992,0,snp,freebayes,1.0,240
G_1390_A,293,0,snp,freebayes,1.0,178
G_1397_A,264,0,snp,freebayes,1.0,11
T_1448_C,259,0,snp,freebayes,1.0,159
A_1568_G,120,0,snp,freebayes,1.0,8
A_1574_G,118,0,snp,freebayes,1.0,141
T_1871_A,135,0,snp,freebayes,1.0,77
T_1926_C,139,0,snp,freebayes,1.0,11
T_1946_C,138,0,snp,freebayes,1.0,99
C_1953_T,142,0,snp,freebayes,1.0,102
G_1970_A,111,0,snp,freebayes,1.0,98
A_2114_G,125,0,snp,freebayes,1.0,91
C_2175_T,124,0,snp,freebayes,1.0,86
C_2246_T,128,0,snp,freebayes,1.0,97
A_2343_T,1216,4,snp,freebayes,0.9967213114754099,225
C_2425_A,1316,0,snp,freebayes,1.0,20
T_2440_C,1224,0,snp,freebayes,1.0,224
GAAAAAAGATAG_2452_GAAAAAAAGATAG,91,1057,ins,freebayes,0.07926829268292683,139
C_2544_T,465,0,snp,freebayes,1.0,187
A_2552_G,467,0,snp,freebayes,1.0,15
A_2593_G,564,0,snp,freebayes,1.0,187
C_2638_T,581,5,snp,freebayes,0.9914675767918089,203
A_2767_G,170,0,snp,freebayes,1.0,160
