mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
T_110_C,233,0,snp,freebayes,1.0,215
T_119_C,234,1,snp,freebayes,0.9957446808510638,51
A_137_G,231,0,snp,freebayes,1.0,219
T_144_C,231,0,snp,freebayes,1.0,218
G_233_T,142,0,snp,freebayes,1.0,203
G_344_A,173,0,snp,freebayes,1.0,212
CAAAAAACT_440_CAAAAAAACT,7,100,ins,freebayes,0.06542056074766354,96
T_521_C,129,0,snp,freebayes,1.0,168
C_648_T,310,0,snp,freebayes,1.0,231
C_726_T,406,0,snp,freebayes,1.0,124
T_768_C,211,0,snp,freebayes,1.0,234
C_810_T,162,0,snp,freebayes,1.0,216
T_900_C,237,0,snp,freebayes,1.0,208
A_960_C,223,0,snp,freebayes,1.0,202
T_969_A,217,1,snp,freebayes,0.9954128440366973,207
T_1005_A,196,1,snp,freebayes,0.9949238578680203,181
A_1181_G,255,2,snp,freebayes,0.9922178988326849,6
G_1193_A,271,0,snp,freebayes,1.0,217
C_1202_T,281,0,snp,freebayes,1.0,6
C_1208_T,372,1,snp,freebayes,0.9973190348525469,211
T_1241_C,426,0,snp,freebayes,1.0,234
C_1271_T,436,0,snp,freebayes,1.0,240
G_1390_A,146,0,snp,freebayes,1.0,178
T_1448_C,120,0,snp,freebayes,1.0,159
CAAAAAAATGC_1544_CAAAAAAAATGC,12,82,ins,freebayes,0.1276595744680851,23
A_1574_G,104,0,snp,freebayes,1.0,141
G_1631_A,101,0,snp,freebayes,1.0,118
A_2343_T,307,2,snp,freebayes,0.9935275080906149,225
T_2398_C,368,0,snp,freebayes,1.0,212
G_2422_A,352,0,snp,freebayes,1.0,21
T_2440_C,351,0,snp,freebayes,1.0,224
GAAAAAAGATAG_2452_GAAAAAAAGATAG,42,273,ins,freebayes,0.13333333333333333,139
C_2544_T,139,0,snp,freebayes,1.0,187
A_2593_G,120,0,snp,freebayes,1.0,187
C_2638_T,211,1,snp,freebayes,0.9952830188679245,203
G_2725_A,186,0,snp,freebayes,1.0,37
T_2824_C,109,0,snp,freebayes,1.0,159
C_2875_A,117,0,snp,freebayes,1.0,169
C_3250_T,377,0,snp,freebayes,1.0,220
A_3262_G,381,0,snp,freebayes,1.0,233
