mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
G_62_A,249,0,snp,freebayes,1.0,4
C_88_T,251,0,snp,freebayes,1.0,167
T_110_C,253,0,snp,freebayes,1.0,215
A_137_G,254,0,snp,freebayes,1.0,219
T_144_C,252,0,snp,freebayes,1.0,218
G_227_A,134,0,snp,freebayes,1.0,85
G_233_T,135,0,snp,freebayes,1.0,203
G_344_A,164,0,snp,freebayes,1.0,212
C_648_T,449,0,snp,freebayes,1.0,231
G_690_A,420,0,snp,freebayes,1.0,94
T_768_C,258,0,snp,freebayes,1.0,234
C_810_T,209,0,snp,freebayes,1.0,216
T_900_C,225,0,snp,freebayes,1.0,208
A_960_C,233,0,snp,freebayes,1.0,202
T_969_A,230,0,snp,freebayes,1.0,207
T_1005_A,216,0,snp,freebayes,1.0,181
G_1193_A,285,0,snp,freebayes,1.0,217
C_1208_T,335,0,snp,freebayes,1.0,211
T_1241_C,373,0,snp,freebayes,1.0,234
C_1271_T,350,1,snp,freebayes,0.9971509971509972,240
T_1448_C,113,0,snp,freebayes,1.0,159
A_2343_T,280,0,snp,freebayes,1.0,225
T_2398_C,350,0,snp,freebayes,1.0,212
T_2440_C,311,1,snp,freebayes,0.9967948717948718,224
A_2593_G,126,0,snp,freebayes,1.0,187
C_2638_T,155,0,snp,freebayes,1.0,203
C_2653_T,154,1,snp,freebayes,0.9935483870967742,5
C_3250_T,423,1,snp,freebayes,0.9976415094339622,220
A_3262_G,429,0,snp,freebayes,1.0,233
T_3299_C,438,0,snp,freebayes,1.0,234
C_3316_T,435,0,snp,freebayes,1.0,234
T_3371_C,110,0,snp,freebayes,1.0,197
C_3568_T,103,0,snp,freebayes,1.0,184
T_3577_C,292,0,snp,freebayes,1.0,221
T_3619_C,263,1,snp,freebayes,0.9962121212121212,96
T_3898_C,150,0,snp,freebayes,1.0,192
A_4669_C,359,0,snp,freebayes,1.0,233
A_4686_G,361,3,snp,freebayes,0.9917582417582418,231
A_4694_C,363,0,snp,freebayes,1.0,3
T_4814_C,159,0,snp,freebayes,1.0,216
A_4989_T,263,0,snp,freebayes,1.0,225
T_5006_C,251,0,snp,freebayes,1.0,104
T_5174_C,120,0,snp,freebayes,1.0,164
T_5210_C,156,0,snp,freebayes,1.0,167
CAAAAAAACCAA_5266_CAAAAAAAACCAA,7,119,ins,freebayes,0.05555555555555555,29
A_5280_C,124,0,snp,freebayes,1.0,191
T_5302_C,121,0,snp,freebayes,1.0,190
A_5661_T,186,0,snp,freebayes,1.0,214
C_5685_T,182,0,snp,freebayes,1.0,82
T_5727_C,191,0,snp,freebayes,1.0,4
A_5734_T,189,0,snp,freebayes,1.0,217
C_5751_T,190,0,snp,freebayes,1.0,214
A_5844_T,114,0,snp,freebayes,1.0,206
G_5865_A,114,0,snp,freebayes,1.0,214
G_5894_A,142,0,snp,freebayes,1.0,213
T_7602_C,206,0,snp,freebayes,1.0,213
G_7632_A,215,0,snp,freebayes,1.0,213
C_7884_T,151,0,snp,freebayes,1.0,197
CAAAAAACT_7908_CAAAAAAACT,16,180,ins,freebayes,0.08163265306122448,45
G_7917_A,200,0,snp,freebayes,1.0,221
T_7938_C,215,0,snp,freebayes,1.0,207
