mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_88_T,432,0,snp,freebayes,1.0,167
T_110_C,436,0,snp,freebayes,1.0,215
A_137_G,434,0,snp,freebayes,1.0,219
T_144_C,431,0,snp,freebayes,1.0,218
G_233_T,287,0,snp,freebayes,1.0,203
G_317_A,315,0,snp,freebayes,1.0,3
G_344_A,316,0,snp,freebayes,1.0,212
C_648_T,535,1,snp,freebayes,0.9981343283582089,231
C_726_T,680,2,snp,freebayes,0.9970674486803519,124
T_768_C,289,0,snp,freebayes,1.0,234
C_810_T,250,0,snp,freebayes,1.0,216
T_900_C,245,0,snp,freebayes,1.0,208
A_960_C,255,0,snp,freebayes,1.0,202
T_969_A,255,0,snp,freebayes,1.0,207
T_1005_A,225,1,snp,freebayes,0.995575221238938,181
G_1193_A,413,1,snp,freebayes,0.9975845410628019,217
C_1208_T,510,1,snp,freebayes,0.9980430528375733,211
T_1241_C,555,0,snp,freebayes,1.0,234
C_1271_T,549,0,snp,freebayes,1.0,240
G_1390_A,156,0,snp,freebayes,1.0,178
T_1448_C,129,0,snp,freebayes,1.0,159
A_2343_T,387,0,snp,freebayes,1.0,225
T_2398_C,466,0,snp,freebayes,1.0,212
T_2440_C,373,0,snp,freebayes,1.0,224
GAAAAAAGATAG_2452_GAAAAAAAGATAG,22,327,ins,freebayes,0.06303724928366762,139
C_2544_T,147,0,snp,freebayes,1.0,187
A_2593_G,156,0,snp,freebayes,1.0,187
A_2767_G,104,0,snp,freebayes,1.0,160
G_2812_A,120,0,snp,freebayes,1.0,17
T_2824_C,113,0,snp,freebayes,1.0,159
C_2854_T,107,0,snp,freebayes,1.0,4
C_2875_A,113,0,snp,freebayes,1.0,169
C_3250_T,515,0,snp,freebayes,1.0,220
A_3262_G,517,0,snp,freebayes,1.0,233
T_3299_C,502,1,snp,freebayes,0.9980119284294234,234
C_3316_T,488,0,snp,freebayes,1.0,234
T_3577_C,317,2,snp,freebayes,0.9937304075235109,221
T_3898_C,176,0,snp,freebayes,1.0,192
A_3904_G,176,0,snp,freebayes,1.0,4
T_4012_C,116,0,snp,freebayes,1.0,143
T_4028_A,112,0,snp,freebayes,1.0,123
C_4048_A,112,0,snp,freebayes,1.0,121
C_4067_A,111,0,snp,freebayes,1.0,119
C_4112_T,108,0,snp,freebayes,1.0,120
T_4229_C,121,0,snp,freebayes,1.0,188
A_4294_T,132,0,snp,freebayes,1.0,114
A_4506_C,104,0,snp,freebayes,1.0,2
G_4514_A,103,0,snp,freebayes,1.0,111
A_4520_T,104,0,snp,freebayes,1.0,160
C_4529_A,101,0,snp,freebayes,1.0,5
A_4669_C,376,0,snp,freebayes,1.0,233
A_4679_G,377,0,snp,freebayes,1.0,2
A_4702_G,388,0,snp,freebayes,1.0,136
T_4814_C,125,0,snp,freebayes,1.0,216
C_4934_T,294,0,snp,freebayes,1.0,18
C_4943_T,299,2,snp,freebayes,0.9933554817275747,10
C_4955_T,303,0,snp,freebayes,1.0,2
A_4989_T,300,0,snp,freebayes,1.0,225
C_5056_T,108,0,snp,freebayes,1.0,142
C_5165_T,167,0,snp,freebayes,1.0,178
T_5174_C,174,0,snp,freebayes,1.0,164
T_5210_C,188,0,snp,freebayes,1.0,167
G_5261_A,159,0,snp,freebayes,1.0,32
A_5280_C,124,0,snp,freebayes,1.0,191
T_5302_C,106,0,snp,freebayes,1.0,190
A_5661_T,383,0,snp,freebayes,1.0,214
C_5689_T,383,0,snp,freebayes,1.0,2
T_5697_C,384,1,snp,freebayes,0.9974025974025974,133
A_5734_T,382,0,snp,freebayes,1.0,217
C_5751_T,373,0,snp,freebayes,1.0,214
G_5865_A,285,0,snp,freebayes,1.0,214
G_5894_A,331,0,snp,freebayes,1.0,213
A_5945_G,175,0,snp,freebayes,1.0,187
T_7602_C,449,0,snp,freebayes,1.0,213
G_7632_A,460,0,snp,freebayes,1.0,213
T_7833_A,245,0,snp,freebayes,1.0,191
C_7884_T,345,0,snp,freebayes,1.0,197
T_7899_C,465,0,snp,freebayes,1.0,209
CAAAAAAC_7908_CAAAAAAAC,24,392,ins,freebayes,0.057692307692307696,113
G_7917_A,408,0,snp,freebayes,1.0,221
T_7938_C,360,0,snp,freebayes,1.0,207
A_7995_G,222,0,snp,freebayes,1.0,185
