mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
T_110_C,1362,0,snp,freebayes,1.0,215
A_137_G,1353,0,snp,freebayes,1.0,219
T_144_C,1337,0,snp,freebayes,1.0,218
T_206_G,294,0,snp,freebayes,1.0,144
A_218_T,370,0,snp,freebayes,1.0,151
G_233_T,925,0,snp,freebayes,1.0,203
G_344_A,1077,2,snp,freebayes,0.9981464318813716,212
CAAAAAACT_440_CAAAAAAACT,16,264,ins,freebayes,0.05714285714285714,96
T_521_C,401,0,snp,freebayes,1.0,168
G_616_T,2118,0,snp,freebayes,1.0,34
C_648_T,2604,1,snp,freebayes,0.999616122840691,231
C_726_T,3111,0,snp,freebayes,1.0,124
T_768_C,1710,0,snp,freebayes,1.0,234
C_810_T,1349,0,snp,freebayes,1.0,216
C_861_T,262,0,snp,freebayes,1.0,141
T_900_C,1035,0,snp,freebayes,1.0,208
A_960_C,1008,0,snp,freebayes,1.0,202
T_969_A,979,0,snp,freebayes,1.0,207
T_1005_A,865,0,snp,freebayes,1.0,181
G_1193_A,836,0,snp,freebayes,1.0,217
C_1208_T,988,0,snp,freebayes,1.0,211
A_1226_T,1019,2,snp,freebayes,0.9980411361410382,8
T_1241_C,1150,0,snp,freebayes,1.0,234
C_1271_T,1231,1,snp,freebayes,0.9991883116883117,240
G_1390_A,287,0,snp,freebayes,1.0,178
T_1442_A,183,0,snp,freebayes,1.0,19
A_1574_G,140,0,snp,freebayes,1.0,141
C_1586_T,138,0,snp,freebayes,1.0,4
G_1631_A,117,0,snp,freebayes,1.0,118
TAAAAAATG_1708_TAAAAAAATG,6,99,ins,freebayes,0.05714285714285714,28
A_1859_G,120,0,snp,freebayes,1.0,2
T_1871_A,123,0,snp,freebayes,1.0,77
T_1946_C,103,0,snp,freebayes,1.0,99
C_1953_T,107,0,snp,freebayes,1.0,102
G_1970_A,106,0,snp,freebayes,1.0,98
A_2114_G,114,0,snp,freebayes,1.0,91
C_2246_T,111,0,snp,freebayes,1.0,97
A_2343_T,1559,2,snp,freebayes,0.9987187700192185,225
T_2398_C,2213,0,snp,freebayes,1.0,212
T_2440_C,1467,0,snp,freebayes,1.0,224
GAAAAAAGATAG_2452_GAAAAAAAGATAG,82,1271,ins,freebayes,0.06060606060606061,139
C_2544_T,579,1,snp,freebayes,0.9982758620689656,187
A_2593_G,579,0,snp,freebayes,1.0,187
C_2622_T,881,0,snp,freebayes,1.0,29
C_2638_T,854,4,snp,freebayes,0.9953379953379954,203
A_2767_G,351,2,snp,freebayes,0.9943342776203966,160
T_2824_C,379,0,snp,freebayes,1.0,159
C_2875_A,356,0,snp,freebayes,1.0,169
G_2950_A,260,0,snp,freebayes,1.0,130
T_3014_C,294,0,snp,freebayes,1.0,167
T_3064_A,336,1,snp,freebayes,0.9970326409495549,165
T_3085_A,291,0,snp,freebayes,1.0,145
C_3097_A,279,0,snp,freebayes,1.0,139
C_3110_T,190,0,snp,freebayes,1.0,101
G_3115_A,181,0,snp,freebayes,1.0,106
C_3250_T,1844,0,snp,freebayes,1.0,220
A_3262_G,1959,1,snp,freebayes,0.9994897959183674,233
T_3299_C,2073,0,snp,freebayes,1.0,234
C_3316_T,2035,0,snp,freebayes,1.0,234
T_3371_C,596,0,snp,freebayes,1.0,197
T_3376_C,486,0,snp,freebayes,1.0,185
T_3391_C,376,0,snp,freebayes,1.0,176
C_3400_T,389,0,snp,freebayes,1.0,158
T_3430_G,376,0,snp,freebayes,1.0,169
T_3436_C,371,0,snp,freebayes,1.0,172
G_3538_A,417,0,snp,freebayes,1.0,31
C_3568_T,369,0,snp,freebayes,1.0,184
T_3577_C,1242,2,snp,freebayes,0.9983922829581994,221
T_3613_A,1325,1,snp,freebayes,0.9992458521870287,33
C_3730_T,321,0,snp,freebayes,1.0,165
T_3736_C,284,0,snp,freebayes,1.0,144
C_3799_T,348,0,snp,freebayes,1.0,166
T_3898_C,278,0,snp,freebayes,1.0,192
T_3916_C,244,0,snp,freebayes,1.0,53
C_4224_A,262,0,snp,freebayes,1.0,22
T_4229_C,265,0,snp,freebayes,1.0,188
G_4248_A,277,0,snp,freebayes,1.0,22
A_4294_T,284,0,snp,freebayes,1.0,114
C_4331_T,300,0,snp,freebayes,1.0,25
C_4364_A,116,0,snp,freebayes,1.0,117
G_4396_A,174,0,snp,freebayes,1.0,157
T_4408_C,174,0,snp,freebayes,1.0,147
C_4417_T,231,0,snp,freebayes,1.0,191
T_4462_C,228,0,snp,freebayes,1.0,31
G_4514_A,173,0,snp,freebayes,1.0,111
A_4520_T,165,0,snp,freebayes,1.0,160
C_4529_T,154,0,snp,freebayes,1.0,168
T_4534_C,152,0,snp,freebayes,1.0,181
A_4669_C,843,1,snp,freebayes,0.9988151658767772,233
A_4686_G,866,2,snp,freebayes,0.9976958525345622,231
A_4694_T,870,1,snp,freebayes,0.9988518943742825,35
A_4702_G,874,1,snp,freebayes,0.9988571428571429,136
A_4727_G,940,0,snp,freebayes,1.0,59
T_4814_C,583,0,snp,freebayes,1.0,216
G_4890_A,563,0,snp,freebayes,1.0,3
A_4989_T,1277,0,snp,freebayes,1.0,225
C_4996_T,1246,0,snp,freebayes,1.0,38
T_5050_A,203,0,snp,freebayes,1.0,28
C_5056_T,202,0,snp,freebayes,1.0,142
A_5076_C,146,0,snp,freebayes,1.0,144
G_5093_A,133,0,snp,freebayes,1.0,128
C_5117_T,171,1,snp,freebayes,0.9941860465116279,164
C_5125_A,175,0,snp,freebayes,1.0,175
T_5138_C,218,0,snp,freebayes,1.0,195
C_5165_T,287,1,snp,freebayes,0.9965277777777778,178
G_5261_A,392,0,snp,freebayes,1.0,32
A_5280_C,355,1,snp,freebayes,0.9971910112359551,191
T_5302_C,268,0,snp,freebayes,1.0,190
C_5348_T,123,1,snp,freebayes,0.9919354838709677,117
A_5353_G,113,1,snp,freebayes,0.9912280701754386,113
A_5661_T,871,0,snp,freebayes,1.0,214
T_5697_C,881,1,snp,freebayes,0.9988662131519275,133
A_5734_T,866,2,snp,freebayes,0.9976958525345622,217
C_5751_T,870,1,snp,freebayes,0.9988518943742825,214
A_5844_T,708,0,snp,freebayes,1.0,206
G_5865_A,719,0,snp,freebayes,1.0,214
G_5894_A,810,0,snp,freebayes,1.0,213
A_5945_G,464,0,snp,freebayes,1.0,187
G_5970_A,243,0,snp,freebayes,1.0,132
T_6003_C,234,0,snp,freebayes,1.0,116
C_6021_T,206,1,snp,freebayes,0.9951690821256038,93
C_6048_A,185,0,snp,freebayes,1.0,47
G_6054_A,177,0,snp,freebayes,1.0,5
T_6090_C,164,0,snp,freebayes,1.0,46
T_6096_C,167,0,snp,freebayes,1.0,50
A_6177_T,117,0,snp,freebayes,1.0,46
T_6186_C,167,0,snp,freebayes,1.0,74
A_6204_G,180,0,snp,freebayes,1.0,36
G_6252_T,180,0,snp,freebayes,1.0,69
T_6267_C,178,0,snp,freebayes,1.0,63
T_6891_C,117,0,snp,freebayes,1.0,29
C_6906_A,121,0,snp,freebayes,1.0,2
A_6921_G,114,0,snp,freebayes,1.0,26
T_6936_C,111,0,snp,freebayes,1.0,31
C_6948_T,110,0,snp,freebayes,1.0,37
T_7602_C,1124,1,snp,freebayes,0.9991111111111111,213
G_7632_A,1225,4,snp,freebayes,0.9967453213995118,213
T_7650_C,1280,0,snp,freebayes,1.0,35
C_7737_A,350,0,snp,freebayes,1.0,136
A_7746_G,345,0,snp,freebayes,1.0,125
T_7824_C,601,1,snp,freebayes,0.9983388704318937,25
T_7833_A,645,1,snp,freebayes,0.9984520123839009,191
C_7869_T,924,0,snp,freebayes,1.0,29
C_7884_T,944,0,snp,freebayes,1.0,197
T_7899_C,1253,1,snp,freebayes,0.9992025518341308,209
CAAAAAAC_7908_CAAAAAAAC,105,1041,ins,freebayes,0.09162303664921466,113
G_7917_A,1114,0,snp,freebayes,1.0,221
T_7938_C,1044,0,snp,freebayes,1.0,207
A_7995_G,746,1,snp,freebayes,0.998661311914324,185
TAAAAA_8057_TCAAAA,335,1,snp,freebayes,0.9970238095238095,108
C_8063_A,338,10,snp,freebayes,0.9712643678160919,153
G_8202_A,126,2,snp,freebayes,0.984375,125
T_8212_C,126,2,snp,freebayes,0.984375,126
CAAAAGAAC_8225_CAAAAAAAC,110,0,snp,freebayes,1.0,78
T_8243_A,121,0,snp,freebayes,1.0,119
A_8484_G,206,0,snp,freebayes,1.0,38
G_8503_T,206,0,snp,freebayes,1.0,62
C_8512_T,207,0,snp,freebayes,1.0,40
T_8554_C,210,0,snp,freebayes,1.0,62
T_8766_C,207,0,snp,freebayes,1.0,24
C_8782_T,207,0,snp,freebayes,1.0,40
T_8824_C,150,0,snp,freebayes,1.0,34
T_8866_C,210,0,snp,freebayes,1.0,91
C_8893_T,171,0,snp,freebayes,1.0,42
C_9376_T,125,0,snp,freebayes,1.0,39
C_9404_T,133,0,snp,freebayes,1.0,37
C_9412_T,134,0,snp,freebayes,1.0,38
A_13210_G,178,0,snp,freebayes,1.0,144
