mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_88_T,1268,3,snp,freebayes,0.997639653815893,167
T_110_C,1269,0,snp,freebayes,1.0,215
A_137_G,1245,0,snp,freebayes,1.0,219
T_144_C,1234,0,snp,freebayes,1.0,218
T_206_G,127,0,snp,freebayes,1.0,144
A_218_T,167,0,snp,freebayes,1.0,151
G_227_A,764,0,snp,freebayes,1.0,85
G_233_T,776,1,snp,freebayes,0.9987129987129987,203
G_344_A,856,0,snp,freebayes,1.0,212
T_521_C,348,0,snp,freebayes,1.0,168
A_538_G,301,0,snp,freebayes,1.0,8
A_558_G,269,0,snp,freebayes,1.0,4
G_580_A,232,0,snp,freebayes,1.0,50
C_648_T,3129,1,snp,freebayes,0.9996805111821087,231
G_690_A,2834,0,snp,freebayes,1.0,94
T_768_C,1534,0,snp,freebayes,1.0,234
C_810_T,1268,4,snp,freebayes,0.9968553459119497,216
C_861_T,201,1,snp,freebayes,0.995049504950495,141
T_900_C,1383,0,snp,freebayes,1.0,208
C_933_T,1393,0,snp,freebayes,1.0,2
A_960_C,1399,0,snp,freebayes,1.0,202
T_969_A,1380,0,snp,freebayes,1.0,207
T_1005_A,1287,1,snp,freebayes,0.9992236024844721,181
G_1193_A,895,0,snp,freebayes,1.0,217
C_1208_T,1054,0,snp,freebayes,1.0,211
T_1241_C,1110,0,snp,freebayes,1.0,234
C_1271_T,1090,0,snp,freebayes,1.0,240
G_1390_A,308,0,snp,freebayes,1.0,178
T_1448_C,299,0,snp,freebayes,1.0,159
A_1574_G,186,0,snp,freebayes,1.0,141
G_1631_A,146,0,snp,freebayes,1.0,118
T_1871_A,104,0,snp,freebayes,1.0,77
T_1946_C,149,0,snp,freebayes,1.0,99
C_1953_T,153,0,snp,freebayes,1.0,102
G_1970_A,143,0,snp,freebayes,1.0,98
T_2000_G,115,1,snp,freebayes,0.9913793103448276,55
G_2036_A,121,0,snp,freebayes,1.0,66
C_2102_T,212,0,snp,freebayes,1.0,46
A_2114_G,285,0,snp,freebayes,1.0,91
A_2144_G,312,0,snp,freebayes,1.0,9
C_2175_T,307,0,snp,freebayes,1.0,86
C_2246_T,187,1,snp,freebayes,0.9946808510638298,97
T_2330_G,1047,60,snp,freebayes,0.94579945799458,38
A_2343_T,1264,0,snp,freebayes,1.0,225
T_2398_C,1491,0,snp,freebayes,1.0,212
T_2440_C,1321,0,snp,freebayes,1.0,224
GAAAAAAGATAG_2452_GAAAAAAAGATAG,68,1165,ins,freebayes,0.055150040551500405,139
C_2544_T,391,0,snp,freebayes,1.0,187
A_2593_G,409,0,snp,freebayes,1.0,187
C_2638_T,657,4,snp,freebayes,0.9939485627836612,203
A_2767_G,175,0,snp,freebayes,1.0,160
T_2824_C,194,0,snp,freebayes,1.0,159
C_2875_A,161,0,snp,freebayes,1.0,169
T_3014_C,168,2,snp,freebayes,0.9882352941176471,167
T_3064_A,228,0,snp,freebayes,1.0,165
T_3085_A,220,0,snp,freebayes,1.0,145
C_3110_T,150,0,snp,freebayes,1.0,101
G_3115_A,142,0,snp,freebayes,1.0,106
C_3250_T,1422,0,snp,freebayes,1.0,220
A_3262_G,1433,0,snp,freebayes,1.0,233
T_3299_C,1478,2,snp,freebayes,0.9986486486486487,234
C_3316_T,1444,0,snp,freebayes,1.0,234
G_3361_A,1369,2,snp,freebayes,0.9985412107950401,78
T_3371_C,332,0,snp,freebayes,1.0,197
T_3376_C,229,0,snp,freebayes,1.0,185
T_3391_C,188,0,snp,freebayes,1.0,176
C_3400_T,194,0,snp,freebayes,1.0,158
T_3430_G,203,0,snp,freebayes,1.0,169
T_3436_C,193,0,snp,freebayes,1.0,172
T_3547_C,302,0,snp,freebayes,1.0,20
C_3568_T,280,0,snp,freebayes,1.0,184
T_3577_C,906,1,snp,freebayes,0.9988974641675854,221
T_3619_C,853,0,snp,freebayes,1.0,96
C_3730_T,184,1,snp,freebayes,0.9945945945945946,165
T_3736_C,153,0,snp,freebayes,1.0,144
C_3799_T,165,0,snp,freebayes,1.0,166
T_3898_C,473,0,snp,freebayes,1.0,192
T_3916_C,466,0,snp,freebayes,1.0,53
T_4012_C,208,0,snp,freebayes,1.0,143
G_4022_A,200,1,snp,freebayes,0.9950248756218906,123
T_4028_A,201,0,snp,freebayes,1.0,123
C_4048_A,208,0,snp,freebayes,1.0,121
C_4056_T,210,0,snp,freebayes,1.0,60
C_4067_A,204,0,snp,freebayes,1.0,119
C_4112_T,202,0,snp,freebayes,1.0,120
T_4117_A,194,0,snp,freebayes,1.0,104
T_4229_C,595,0,snp,freebayes,1.0,188
A_4294_C,603,2,snp,freebayes,0.996694214876033,80
C_4364_A,137,0,snp,freebayes,1.0,117
T_4386_G,143,0,snp,freebayes,1.0,15
G_4396_A,225,0,snp,freebayes,1.0,157
T_4408_C,237,0,snp,freebayes,1.0,147
C_4417_T,454,0,snp,freebayes,1.0,191
T_4422_A,511,0,snp,freebayes,1.0,9
A_4520_T,514,0,snp,freebayes,1.0,160
C_4529_T,500,0,snp,freebayes,1.0,168
T_4534_C,501,0,snp,freebayes,1.0,181
A_4669_C,1392,1,snp,freebayes,0.9992821249102656,233
A_4686_G,1412,1,snp,freebayes,0.9992922859164898,231
A_4736_G,1443,2,snp,freebayes,0.9986159169550173,5
T_4814_C,412,0,snp,freebayes,1.0,216
T_4826_C,432,1,snp,freebayes,0.9976905311778291,9
A_4880_T,393,0,snp,freebayes,1.0,12
A_4989_T,1310,1,snp,freebayes,0.9992372234935164,225
C_5001_T,1271,2,snp,freebayes,0.9984289080911233,13
T_5006_C,1273,0,snp,freebayes,1.0,104
C_5056_T,490,0,snp,freebayes,1.0,142
A_5076_C,157,0,snp,freebayes,1.0,144
G_5093_A,151,0,snp,freebayes,1.0,128
C_5117_T,246,0,snp,freebayes,1.0,164
C_5125_A,217,1,snp,freebayes,0.9954128440366973,175
T_5138_C,282,0,snp,freebayes,1.0,195
C_5165_T,354,0,snp,freebayes,1.0,178
T_5174_C,444,0,snp,freebayes,1.0,164
A_5280_C,619,0,snp,freebayes,1.0,191
T_5302_C,572,0,snp,freebayes,1.0,190
C_5348_T,285,0,snp,freebayes,1.0,117
A_5353_G,262,0,snp,freebayes,1.0,113
C_5359_T,263,1,snp,freebayes,0.9962121212121212,10
C_5416_A,146,0,snp,freebayes,1.0,74
A_5661_T,643,0,snp,freebayes,1.0,214
G_5668_A,640,0,snp,freebayes,1.0,160
T_5697_C,631,1,snp,freebayes,0.9984177215189873,133
A_5734_T,626,0,snp,freebayes,1.0,217
C_5751_T,606,0,snp,freebayes,1.0,214
C_5760_T,602,1,snp,freebayes,0.9983416252072969,12
A_5844_T,492,1,snp,freebayes,0.9979716024340771,206
G_5865_A,492,0,snp,freebayes,1.0,214
G_5894_A,550,0,snp,freebayes,1.0,213
A_5945_G,355,1,snp,freebayes,0.9971910112359551,187
G_5970_A,115,0,snp,freebayes,1.0,132
T_6186_C,102,0,snp,freebayes,1.0,74
G_6252_T,107,0,snp,freebayes,1.0,69
T_7602_C,838,1,snp,freebayes,0.99880810488677,213
G_7632_A,862,0,snp,freebayes,1.0,213
T_7833_A,374,0,snp,freebayes,1.0,191
C_7884_T,572,0,snp,freebayes,1.0,197
T_7899_C,775,1,snp,freebayes,0.9987113402061856,209
CAAAAAAC_7908_CAAAAAAAC,57,652,ins,freebayes,0.08039492242595205,113
G_7917_A,666,0,snp,freebayes,1.0,221
T_7938_C,559,0,snp,freebayes,1.0,207
A_7995_G,357,0,snp,freebayes,1.0,185
T_8029_C,321,0,snp,freebayes,1.0,9
A_8058_C,130,0,snp,freebayes,1.0,45
C_8063_A,130,0,snp,freebayes,1.0,153
T_8212_C,101,0,snp,freebayes,1.0,126
T_8866_C,177,0,snp,freebayes,1.0,91
T_8920_C,157,0,snp,freebayes,1.0,75
A_8926_T,160,0,snp,freebayes,1.0,72
T_8959_C,159,0,snp,freebayes,1.0,71
T_8988_A,157,0,snp,freebayes,1.0,57
C_9172_T,153,0,snp,freebayes,1.0,29
C_9262_T,149,0,snp,freebayes,1.0,38
A_9287_G,116,0,snp,freebayes,1.0,32
C_9376_T,108,0,snp,freebayes,1.0,39
C_9404_T,105,0,snp,freebayes,1.0,37
C_9412_T,114,0,snp,freebayes,1.0,38
G_12973_T,103,0,snp,freebayes,1.0,85
A_13210_G,222,0,snp,freebayes,1.0,144
T_13303_C,199,0,snp,freebayes,1.0,3
