mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_88_T,1000,1,snp,freebayes,0.999000999000999,167
T_110_C,1028,0,snp,freebayes,1.0,215
A_137_G,1018,1,snp,freebayes,0.9990186457311089,219
T_144_C,1011,1,snp,freebayes,0.9990118577075099,218
T_206_G,234,0,snp,freebayes,1.0,144
A_218_T,301,1,snp,freebayes,0.9966887417218543,151
G_233_T,775,0,snp,freebayes,1.0,203
T_266_C,818,0,snp,freebayes,1.0,2
G_317_A,831,0,snp,freebayes,1.0,3
G_344_A,815,1,snp,freebayes,0.9987745098039216,212
CAAAAAACT_440_CAAAAAAACT,34,253,ins,freebayes,0.11846689895470383,96
T_521_C,382,0,snp,freebayes,1.0,168
C_648_T,2444,2,snp,freebayes,0.9991823385118561,231
C_726_T,3262,0,snp,freebayes,1.0,124
T_768_C,1603,0,snp,freebayes,1.0,234
C_810_T,1266,0,snp,freebayes,1.0,216
C_861_T,215,2,snp,freebayes,0.9907834101382489,141
T_900_C,745,0,snp,freebayes,1.0,208
A_960_C,745,0,snp,freebayes,1.0,202
T_969_A,721,1,snp,freebayes,0.9986149584487535,207
T_1005_A,634,0,snp,freebayes,1.0,181
G_1193_A,1730,0,snp,freebayes,1.0,217
C_1208_T,2369,0,snp,freebayes,1.0,211
T_1241_C,2505,0,snp,freebayes,1.0,234
C_1271_T,2676,0,snp,freebayes,1.0,240
T_1310_C,1576,0,snp,freebayes,1.0,6
T_1316_C,1565,0,snp,freebayes,1.0,16
G_1390_A,610,0,snp,freebayes,1.0,178
T_1448_C,402,0,snp,freebayes,1.0,159
C_1493_T,349,0,snp,freebayes,1.0,2
CAAAAAAAT_1544_CAAAAAAAAT,22,254,ins,freebayes,0.07971014492753623,27
A_1574_G,214,0,snp,freebayes,1.0,141
G_1631_A,191,0,snp,freebayes,1.0,118
G_1661_A,117,1,snp,freebayes,0.9915254237288136,67
T_1670_A,120,0,snp,freebayes,1.0,69
G_1694_A,110,0,snp,freebayes,1.0,32
C_1760_T,142,0,snp,freebayes,1.0,2
T_1871_A,142,0,snp,freebayes,1.0,77
T_1946_C,168,1,snp,freebayes,0.9940828402366864,99
C_1953_T,166,2,snp,freebayes,0.9880952380952381,102
G_1970_A,158,0,snp,freebayes,1.0,98
T_2000_G,138,0,snp,freebayes,1.0,55
A_2006_G,142,0,snp,freebayes,1.0,38
G_2036_A,147,0,snp,freebayes,1.0,66
C_2102_T,124,0,snp,freebayes,1.0,46
A_2114_G,145,0,snp,freebayes,1.0,91
C_2246_T,145,0,snp,freebayes,1.0,97
A_2343_T,1496,1,snp,freebayes,0.9993319973279893,225
T_2440_C,1547,0,snp,freebayes,1.0,224
GAAAAAAGATAG_2452_GAAAAAAAGATAG,138,1395,ins,freebayes,0.09001956947162426,139
A_2593_G,544,0,snp,freebayes,1.0,187
C_2638_T,883,3,snp,freebayes,0.9966139954853274,203
A_2767_G,260,5,snp,freebayes,0.9811320754716981,160
T_2824_C,280,0,snp,freebayes,1.0,159
T_2842_C,289,0,snp,freebayes,1.0,2
C_2875_A,278,0,snp,freebayes,1.0,169
GAAAAAATC_2882_GAAAAAAATC,25,242,ins,freebayes,0.09363295880149813,56
G_2950_A,145,0,snp,freebayes,1.0,130
T_3014_C,240,0,snp,freebayes,1.0,167
T_3064_A,228,0,snp,freebayes,1.0,165
T_3085_A,215,0,snp,freebayes,1.0,145
C_3097_A,195,0,snp,freebayes,1.0,139
C_3104_T,177,0,snp,freebayes,1.0,7
C_3110_T,159,0,snp,freebayes,1.0,101
G_3115_A,153,0,snp,freebayes,1.0,106
C_3250_T,2020,1,snp,freebayes,0.9995051954477981,220
A_3262_G,2057,0,snp,freebayes,1.0,233
T_3299_C,2045,1,snp,freebayes,0.9995112414467253,234
C_3316_T,2044,1,snp,freebayes,0.9995110024449878,234
T_3371_C,607,0,snp,freebayes,1.0,197
T_3376_C,482,2,snp,freebayes,0.9958677685950413,185
T_3391_C,411,0,snp,freebayes,1.0,176
C_3400_T,422,0,snp,freebayes,1.0,158
T_3430_G,374,0,snp,freebayes,1.0,169
T_3436_C,371,0,snp,freebayes,1.0,172
C_3568_T,461,0,snp,freebayes,1.0,184
T_3577_C,1655,1,snp,freebayes,0.9993961352657005,221
CAAAAAATAT_3597_CAAAAAAATAT,164,1631,ins,freebayes,0.09136490250696379,4
T_3631_C,1845,0,snp,freebayes,1.0,57
CAAAAAAAGTC_3696_CAAAAAAAAGTC,146,1573,ins,freebayes,0.08493310063990692,129
C_3730_T,515,0,snp,freebayes,1.0,165
T_3736_C,354,6,snp,freebayes,0.9833333333333333,144
C_3799_T,350,0,snp,freebayes,1.0,166
T_3898_C,538,2,snp,freebayes,0.9962962962962963,192
T_4012_C,210,0,snp,freebayes,1.0,143
G_4022_A,193,0,snp,freebayes,1.0,123
T_4028_A,191,0,snp,freebayes,1.0,123
C_4048_A,185,0,snp,freebayes,1.0,121
C_4067_A,167,0,snp,freebayes,1.0,119
C_4112_T,150,0,snp,freebayes,1.0,120
T_4117_A,143,0,snp,freebayes,1.0,104
T_4229_C,592,0,snp,freebayes,1.0,188
A_4294_T,586,0,snp,freebayes,1.0,114
C_4364_A,162,0,snp,freebayes,1.0,117
C_4375_A,176,0,snp,freebayes,1.0,2
G_4396_A,252,0,snp,freebayes,1.0,157
T_4408_C,263,0,snp,freebayes,1.0,147
C_4417_T,409,2,snp,freebayes,0.9951338199513382,191
G_4514_A,457,0,snp,freebayes,1.0,111
A_4520_T,439,0,snp,freebayes,1.0,160
C_4529_T,420,0,snp,freebayes,1.0,168
T_4534_C,418,1,snp,freebayes,0.9976133651551312,181
A_4539_T,386,0,snp,freebayes,1.0,2
TT_4642_CT,65,0,snp,freebayes,1.0,29
A_4669_C,1592,3,snp,freebayes,0.9981191222570532,233
A_4686_G,1661,5,snp,freebayes,0.996998799519808,231
A_4702_G,1674,3,snp,freebayes,0.998211091234347,136
T_4814_C,1034,0,snp,freebayes,1.0,216
A_4952_T,1597,0,snp,freebayes,1.0,2
A_4989_T,1627,1,snp,freebayes,0.9993857493857494,225
A_5076_C,357,0,snp,freebayes,1.0,144
G_5093_A,364,2,snp,freebayes,0.994535519125683,128
C_5125_A,502,0,snp,freebayes,1.0,175
T_5138_C,560,0,snp,freebayes,1.0,195
C_5165_T,604,1,snp,freebayes,0.9983471074380166,178
T_5174_C,678,0,snp,freebayes,1.0,164
T_5210_C,747,0,snp,freebayes,1.0,167
CAAAAAACC_5231_CAAAAAAACC,59,641,ins,freebayes,0.08428571428571428,18
CAAAAAAACCAA_5266_CAAAAAAAACCAA,48,488,ins,freebayes,0.08955223880597014,29
A_5280_C,509,1,snp,freebayes,0.9980392156862745,191
CAAAAAAG_5291_CAAAAAAAG,30,418,ins,freebayes,0.06696428571428571,7
T_5302_C,449,1,snp,freebayes,0.9977777777777778,190
A_5353_G,234,1,snp,freebayes,0.9957446808510638,113
A_5383_G,140,0,snp,freebayes,1.0,2
C_5416_A,116,0,snp,freebayes,1.0,74
A_5661_T,869,0,snp,freebayes,1.0,214
T_5697_C,898,0,snp,freebayes,1.0,133
A_5734_T,883,1,snp,freebayes,0.998868778280543,217
T_5745_C,859,1,snp,freebayes,0.9988372093023256,2
C_5773_T,158,0,snp,freebayes,1.0,2
A_5844_T,711,0,snp,freebayes,1.0,206
G_5865_A,740,0,snp,freebayes,1.0,214
G_5894_A,791,0,snp,freebayes,1.0,213
A_5945_G,366,0,snp,freebayes,1.0,187
G_5970_A,172,0,snp,freebayes,1.0,132
T_6003_C,150,0,snp,freebayes,1.0,116
C_6021_T,123,0,snp,freebayes,1.0,93
T_6096_C,101,0,snp,freebayes,1.0,50
A_6204_G,107,0,snp,freebayes,1.0,36
G_6252_T,112,0,snp,freebayes,1.0,69
T_6267_C,110,0,snp,freebayes,1.0,63
C_6279_T,109,0,snp,freebayes,1.0,3
T_7602_C,1234,0,snp,freebayes,1.0,213
G_7632_A,1344,0,snp,freebayes,1.0,213
C_7737_A,352,0,snp,freebayes,1.0,136
A_7746_G,360,0,snp,freebayes,1.0,125
T_7833_A,640,0,snp,freebayes,1.0,191
C_7884_T,663,0,snp,freebayes,1.0,197
CAAAAAAC_7908_CAAAAAAAC,94,768,ins,freebayes,0.10904872389791183,113
G_7917_A,835,1,snp,freebayes,0.9988038277511961,221
TT_7938_CT,414,0,snp,freebayes,1.0,2
A_7995_G,805,1,snp,freebayes,0.9987593052109182,185
T_8016_C,802,0,snp,freebayes,1.0,2
TAAAAA_8057_TCAAAA,313,0,snp,freebayes,1.0,108
