mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
T_110_C,691,0,snp,freebayes,1.0,215
A_137_G,683,1,snp,freebayes,0.9985380116959064,219
T_144_C,684,0,snp,freebayes,1.0,218
T_206_G,227,0,snp,freebayes,1.0,144
A_218_T,254,0,snp,freebayes,1.0,151
G_233_T,590,0,snp,freebayes,1.0,203
G_344_A,621,1,snp,freebayes,0.9983922829581994,212
CAAAAAACT_440_CAAAAAAACT,19,153,ins,freebayes,0.11046511627906977,96
T_521_C,264,0,snp,freebayes,1.0,168
G_616_T,1398,0,snp,freebayes,1.0,34
C_648_T,1816,2,snp,freebayes,0.9988998899889989,231
C_726_T,2366,0,snp,freebayes,1.0,124
T_768_C,1325,0,snp,freebayes,1.0,234
C_810_T,972,0,snp,freebayes,1.0,216
C_861_T,272,0,snp,freebayes,1.0,141
T_900_C,946,0,snp,freebayes,1.0,208
A_960_C,902,0,snp,freebayes,1.0,202
T_969_A,883,0,snp,freebayes,1.0,207
T_1005_A,760,0,snp,freebayes,1.0,181
G_1193_A,431,0,snp,freebayes,1.0,217
C_1208_T,527,0,snp,freebayes,1.0,211
T_1241_C,583,0,snp,freebayes,1.0,234
C_1271_T,636,2,snp,freebayes,0.9968652037617555,240
C_1298_A,369,0,snp,freebayes,1.0,3
T_1442_A,164,0,snp,freebayes,1.0,19
A_1574_G,123,0,snp,freebayes,1.0,141
C_1586_T,124,0,snp,freebayes,1.0,4
G_1631_A,112,2,snp,freebayes,0.9824561403508771,118
T_1946_C,110,0,snp,freebayes,1.0,99
C_1953_T,112,0,snp,freebayes,1.0,102
G_1970_A,111,0,snp,freebayes,1.0,98
A_2343_T,752,0,snp,freebayes,1.0,225
T_2398_C,1115,0,snp,freebayes,1.0,212
T_2440_C,1004,0,snp,freebayes,1.0,224
GAAAAAAGAT_2452_GAAAAAAAGAT,99,886,ins,freebayes,0.10050761421319797,6
C_2544_T,367,1,snp,freebayes,0.9972826086956522,187
G_2564_A,374,0,snp,freebayes,1.0,7
A_2593_G,385,0,snp,freebayes,1.0,187
C_2622_T,576,0,snp,freebayes,1.0,29
C_2638_T,561,4,snp,freebayes,0.9929203539823008,203
A_2767_G,178,0,snp,freebayes,1.0,160
T_2824_C,219,0,snp,freebayes,1.0,159
C_2875_A,262,0,snp,freebayes,1.0,169
G_2950_A,188,0,snp,freebayes,1.0,130
T_3014_C,208,0,snp,freebayes,1.0,167
T_3064_A,219,0,snp,freebayes,1.0,165
T_3085_A,205,0,snp,freebayes,1.0,145
A_3090_G,201,0,snp,freebayes,1.0,2
C_3097_A,189,0,snp,freebayes,1.0,139
C_3110_T,146,0,snp,freebayes,1.0,101
G_3115_A,145,0,snp,freebayes,1.0,106
C_3250_T,930,0,snp,freebayes,1.0,220
A_3262_G,982,0,snp,freebayes,1.0,233
T_3299_C,1044,0,snp,freebayes,1.0,234
C_3316_T,1046,0,snp,freebayes,1.0,234
T_3371_C,563,0,snp,freebayes,1.0,197
T_3376_C,513,0,snp,freebayes,1.0,185
T_3391_C,217,0,snp,freebayes,1.0,176
T_3430_G,205,1,snp,freebayes,0.9951456310679612,169
T_3436_C,200,0,snp,freebayes,1.0,172
G_3538_A,196,0,snp,freebayes,1.0,31
C_3568_T,213,0,snp,freebayes,1.0,184
T_3577_C,710,0,snp,freebayes,1.0,221
CAAAAAATATG_3597_CAAAAAAATATG,57,682,ins,freebayes,0.07713125845737483,111
T_3613_A,766,0,snp,freebayes,1.0,33
CAAAAAAAGTC_3696_CAAAAAAAAGTC,62,681,ins,freebayes,0.08344549125168237,129
C_3730_T,254,0,snp,freebayes,1.0,165
T_3736_C,223,0,snp,freebayes,1.0,144
C_3799_T,208,1,snp,freebayes,0.9952153110047847,166
T_3898_C,424,0,snp,freebayes,1.0,192
T_3916_C,412,0,snp,freebayes,1.0,53
G_4022_A,125,0,snp,freebayes,1.0,123
T_4028_A,124,0,snp,freebayes,1.0,123
C_4048_A,128,0,snp,freebayes,1.0,121
C_4067_A,119,0,snp,freebayes,1.0,119
C_4086_T,109,0,snp,freebayes,1.0,11
C_4112_T,104,0,snp,freebayes,1.0,120
C_4224_A,665,1,snp,freebayes,0.9984984984984985,22
T_4229_C,679,0,snp,freebayes,1.0,188
G_4248_A,693,0,snp,freebayes,1.0,22
A_4294_T,678,1,snp,freebayes,0.9985272459499264,114
C_4331_T,708,0,snp,freebayes,1.0,25
C_4364_A,139,0,snp,freebayes,1.0,117
G_4396_A,210,0,snp,freebayes,1.0,157
T_4408_C,229,0,snp,freebayes,1.0,147
C_4417_T,464,0,snp,freebayes,1.0,191
T_4462_C,665,0,snp,freebayes,1.0,31
A_4520_T,596,0,snp,freebayes,1.0,160
TT_4642_CT,56,0,snp,freebayes,1.0,29
A_4669_C,796,0,snp,freebayes,1.0,233
A_4686_G,832,1,snp,freebayes,0.9987995198079231,231
A_4694_T,828,0,snp,freebayes,1.0,35
A_4727_G,876,1,snp,freebayes,0.9988597491448119,59
T_4814_C,519,0,snp,freebayes,1.0,216
A_4989_T,1328,1,snp,freebayes,0.999247554552295,225
C_4996_T,1298,0,snp,freebayes,1.0,38
T_5050_A,267,0,snp,freebayes,1.0,28
C_5056_T,255,0,snp,freebayes,1.0,142
A_5076_C,104,0,snp,freebayes,1.0,144
A_5228_T,212,1,snp,freebayes,0.9953051643192489,2
