mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_88_T,1367,2,snp,freebayes,0.9985390796201608,167
G_96_A,1372,0,snp,freebayes,1.0,17
T_110_C,1369,0,snp,freebayes,1.0,215
T_119_C,1358,8,snp,freebayes,0.9941434846266471,51
A_137_G,1346,1,snp,freebayes,0.9992576095025983,219
T_144_C,1343,0,snp,freebayes,1.0,218
T_206_G,222,1,snp,freebayes,0.9955156950672646,144
T_212_C,311,0,snp,freebayes,1.0,37
A_218_T,318,0,snp,freebayes,1.0,151
G_233_T,1029,0,snp,freebayes,1.0,203
G_344_A,1096,1,snp,freebayes,0.9990884229717412,212
C_467_T,176,0,snp,freebayes,1.0,13
T_506_C,198,0,snp,freebayes,1.0,11
T_521_C,225,0,snp,freebayes,1.0,168
C_623_A,1640,1,snp,freebayes,0.9993906154783668,19
C_648_T,1762,0,snp,freebayes,1.0,231
C_726_T,2175,0,snp,freebayes,1.0,124
T_768_C,890,0,snp,freebayes,1.0,234
T_783_A,830,1,snp,freebayes,0.9987966305655837,17
C_810_T,695,1,snp,freebayes,0.9985632183908046,216
C_861_T,126,0,snp,freebayes,1.0,141
T_900_C,749,0,snp,freebayes,1.0,208
A_960_C,749,0,snp,freebayes,1.0,202
T_969_A,743,0,snp,freebayes,1.0,207
T_1005_A,680,0,snp,freebayes,1.0,181
G_1193_A,876,0,snp,freebayes,1.0,217
C_1208_T,1165,0,snp,freebayes,1.0,211
T_1241_C,1206,0,snp,freebayes,1.0,234
T_1247_C,1227,0,snp,freebayes,1.0,5
C_1271_T,1139,0,snp,freebayes,1.0,240
G_1390_A,229,0,snp,freebayes,1.0,178
G_1397_A,190,0,snp,freebayes,1.0,11
T_1448_C,184,0,snp,freebayes,1.0,159
T_1871_A,110,0,snp,freebayes,1.0,77
T_1926_C,116,0,snp,freebayes,1.0,11
T_1946_C,117,0,snp,freebayes,1.0,99
C_1953_T,118,0,snp,freebayes,1.0,102
A_2343_T,1038,2,snp,freebayes,0.9980769230769231,225
C_2425_A,1173,0,snp,freebayes,1.0,20
T_2440_C,1070,0,snp,freebayes,1.0,224
GAAAAAAGATAG_2452_GAAAAAAAGATAG,59,943,ins,freebayes,0.05888223552894212,139
C_2544_T,410,0,snp,freebayes,1.0,187
A_2552_G,409,0,snp,freebayes,1.0,15
A_2593_G,479,0,snp,freebayes,1.0,187
C_2638_T,520,4,snp,freebayes,0.9923664122137404,203
A_2767_G,164,0,snp,freebayes,1.0,160
T_2824_C,206,0,snp,freebayes,1.0,159
C_2875_A,193,0,snp,freebayes,1.0,169
T_3014_C,132,0,snp,freebayes,1.0,167
T_3064_A,159,0,snp,freebayes,1.0,165
T_3085_A,153,0,snp,freebayes,1.0,145
C_3091_T,152,0,snp,freebayes,1.0,11
C_3097_A,147,0,snp,freebayes,1.0,139
C_3110_T,104,0,snp,freebayes,1.0,101
C_3250_T,1124,1,snp,freebayes,0.9991111111111111,220
A_3262_G,1141,0,snp,freebayes,1.0,233
T_3299_C,1154,0,snp,freebayes,1.0,234
C_3316_T,1128,0,snp,freebayes,1.0,234
T_3328_A,1122,0,snp,freebayes,1.0,18
T_3371_C,244,0,snp,freebayes,1.0,197
T_3376_C,164,0,snp,freebayes,1.0,185
T_3391_C,146,0,snp,freebayes,1.0,176
C_3400_T,144,0,snp,freebayes,1.0,158
T_3430_G,136,0,snp,freebayes,1.0,169
T_3436_C,128,0,snp,freebayes,1.0,172
C_3568_T,207,0,snp,freebayes,1.0,184
T_3577_C,755,0,snp,freebayes,1.0,221
T_3631_C,736,0,snp,freebayes,1.0,57
A_3637_G,747,1,snp,freebayes,0.9986631016042781,17
CAAAAAAAGTC_3696_CAAAAAAAAGTC,38,646,ins,freebayes,0.05555555555555555,129
C_3730_T,125,0,snp,freebayes,1.0,165
T_3736_C,106,0,snp,freebayes,1.0,144
C_3799_T,113,0,snp,freebayes,1.0,166
A_3865_G,276,0,snp,freebayes,1.0,13
T_3898_C,237,0,snp,freebayes,1.0,192
T_4012_C,155,0,snp,freebayes,1.0,143
G_4022_A,155,0,snp,freebayes,1.0,123
T_4028_G,160,0,snp,freebayes,1.0,10
C_4048_A,157,1,snp,freebayes,0.9936708860759493,121
C_4112_T,143,0,snp,freebayes,1.0,120
T_4117_A,144,0,snp,freebayes,1.0,104
T_4229_C,526,0,snp,freebayes,1.0,188
A_4294_T,528,0,snp,freebayes,1.0,114
A_4334_G,510,1,snp,freebayes,0.9980430528375733,13
G_4396_A,164,1,snp,freebayes,0.9939393939393939,157
T_4408_C,166,0,snp,freebayes,1.0,147
C_4417_T,343,0,snp,freebayes,1.0,191
C_4475_T,470,0,snp,freebayes,1.0,15
C_4500_T,458,0,snp,freebayes,1.0,18
G_4514_A,444,0,snp,freebayes,1.0,111
A_4520_T,440,0,snp,freebayes,1.0,160
C_4529_T,430,0,snp,freebayes,1.0,168
T_4534_C,428,0,snp,freebayes,1.0,181
A_4669_C,1660,2,snp,freebayes,0.9987966305655837,233
A_4686_G,1707,0,snp,freebayes,1.0,231
A_4702_G,1701,1,snp,freebayes,0.999412455934195,136
T_4814_C,691,0,snp,freebayes,1.0,216
C_4857_A,628,0,snp,freebayes,1.0,15
C_4934_T,1135,0,snp,freebayes,1.0,18
C_5016_A,1119,0,snp,freebayes,1.0,16
A_5076_C,175,1,snp,freebayes,0.9943181818181818,144
G_5093_A,165,0,snp,freebayes,1.0,128
C_5117_T,379,1,snp,freebayes,0.9973684210526316,164
C_5125_A,376,0,snp,freebayes,1.0,175
T_5138_C,451,0,snp,freebayes,1.0,195
T_5174_C,621,1,snp,freebayes,0.9983922829581994,164
T_5210_C,796,0,snp,freebayes,1.0,167
A_5280_C,594,1,snp,freebayes,0.9983193277310924,191
A_5297_G,570,0,snp,freebayes,1.0,13
T_5302_C,569,0,snp,freebayes,1.0,190
C_5348_T,241,0,snp,freebayes,1.0,117
A_5353_G,226,0,snp,freebayes,1.0,113
A_5661_T,938,2,snp,freebayes,0.997872340425532,214
G_5668_A,939,0,snp,freebayes,1.0,160
A_5734_T,909,0,snp,freebayes,1.0,217
C_5751_T,901,0,snp,freebayes,1.0,214
A_5844_T,724,0,snp,freebayes,1.0,206
C_5850_T,735,0,snp,freebayes,1.0,33
G_5865_A,752,0,snp,freebayes,1.0,214
G_5894_A,859,0,snp,freebayes,1.0,213
A_5945_G,425,0,snp,freebayes,1.0,187
G_5970_A,187,0,snp,freebayes,1.0,132
T_6003_C,166,0,snp,freebayes,1.0,116
C_6021_T,111,0,snp,freebayes,1.0,93
T_7593_C,1309,0,snp,freebayes,1.0,13
