mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_88_T,729,0,snp,freebayes,1.0,167
T_110_C,739,0,snp,freebayes,1.0,215
A_137_G,747,2,snp,freebayes,0.9973297730307076,219
T_144_C,748,0,snp,freebayes,1.0,218
T_206_G,752,0,snp,freebayes,1.0,144
A_218_T,756,0,snp,freebayes,1.0,151
G_227_A,754,0,snp,freebayes,1.0,85
G_233_T,750,0,snp,freebayes,1.0,203
T_278_A,740,0,snp,freebayes,1.0,35
G_344_A,365,0,snp,freebayes,1.0,212
C_557_T,127,0,snp,freebayes,1.0,27
G_580_A,112,0,snp,freebayes,1.0,50
T_595_G,10,109,snp,freebayes,0.08403361344537816,5
C_648_T,2731,0,snp,freebayes,1.0,231
G_690_A,2748,0,snp,freebayes,1.0,94
T_768_C,3043,5,snp,freebayes,0.9983595800524935,234
C_810_T,2779,0,snp,freebayes,1.0,216
C_861_T,975,0,snp,freebayes,1.0,141
T_900_C,569,0,snp,freebayes,1.0,208
A_960_C,559,1,snp,freebayes,0.9982142857142857,202
T_969_A,553,0,snp,freebayes,1.0,207
T_1005_A,485,0,snp,freebayes,1.0,181
G_1193_A,945,0,snp,freebayes,1.0,217
C_1208_T,929,0,snp,freebayes,1.0,211
T_1241_C,909,0,snp,freebayes,1.0,234
C_1271_T,952,0,snp,freebayes,1.0,240
G_1390_A,347,0,snp,freebayes,1.0,178
T_1448_C,177,0,snp,freebayes,1.0,159
A_1574_G,109,0,snp,freebayes,1.0,141
G_1631_A,111,0,snp,freebayes,1.0,118
A_2343_T,722,1,snp,freebayes,0.9986168741355463,225
T_2398_C,1116,0,snp,freebayes,1.0,212
T_2440_C,1003,0,snp,freebayes,1.0,224
GAAAAAAGATAG_2452_GAAAAAAAGATAG,59,1013,ins,freebayes,0.05503731343283582,139
C_2544_T,913,0,snp,freebayes,1.0,187
A_2593_G,754,0,snp,freebayes,1.0,187
C_2638_T,351,1,snp,freebayes,0.9971590909090909,203
C_2731_T,207,0,snp,freebayes,1.0,43
T_2824_C,93,9,snp,freebayes,0.9117647058823529,159
