mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_1208_T,105,2,snp,freebayes,0.9813084112149533,211
T_1241_C,110,0,snp,freebayes,1.0,234
C_1271_T,110,0,snp,freebayes,1.0,240
A_3262_G,117,0,snp,freebayes,1.0,233
T_3299_C,122,0,snp,freebayes,1.0,234
C_3316_T,124,0,snp,freebayes,1.0,234
G_3361_A,110,0,snp,freebayes,1.0,78
T_3577_C,102,1,snp,freebayes,0.9902912621359223,221
T_7602_C,103,0,snp,freebayes,1.0,213
G_7632_A,104,0,snp,freebayes,1.0,213
T_7899_C,112,0,snp,freebayes,1.0,209
