mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_88_T,2962,0,snp,freebayes,1.0,167
T_110_C,3017,0,snp,freebayes,1.0,215
T_119_C,3039,2,snp,freebayes,0.9993423216047352,51
A_137_G,3064,3,snp,freebayes,0.9990218454515813,219
T_144_C,3066,0,snp,freebayes,1.0,218
T_206_G,3098,0,snp,freebayes,1.0,144
T_212_C,3096,0,snp,freebayes,1.0,37
A_218_T,3086,0,snp,freebayes,1.0,151
G_233_T,3066,0,snp,freebayes,1.0,203
G_344_A,1584,0,snp,freebayes,1.0,212
T_521_C,341,0,snp,freebayes,1.0,168
TAAAAC_572_TAAAAAAC,314,0,ins,freebayes,1.0,2
C_648_T,7647,0,snp,freebayes,1.0,231
C_726_T,8540,5,snp,freebayes,0.9994148624926857,124
T_768_C,8420,4,snp,freebayes,0.9995251661918328,234
C_810_T,7582,3,snp,freebayes,0.9996044825313118,216
C_861_T,2481,1,snp,freebayes,0.999597099113618,141
T_900_C,1438,0,snp,freebayes,1.0,208
A_960_C,1401,1,snp,freebayes,0.9992867332382311,202
T_969_A,1378,1,snp,freebayes,0.9992748368382887,207
T_1005_A,1247,0,snp,freebayes,1.0,181
G_1193_A,4355,2,snp,freebayes,0.9995409685563461,217
C_1208_T,4358,0,snp,freebayes,1.0,211
T_1241_C,4384,2,snp,freebayes,0.9995440036479708,234
C_1271_T,4463,2,snp,freebayes,0.999552071668533,240
A_1301_G,4458,0,snp,freebayes,1.0,2
G_1390_A,993,2,snp,freebayes,0.9979899497487437,178
T_1448_C,462,0,snp,freebayes,1.0,159
A_1574_G,228,0,snp,freebayes,1.0,141
G_1631_A,199,0,snp,freebayes,1.0,118
G_1661_A,127,0,snp,freebayes,1.0,67
T_1670_A,127,0,snp,freebayes,1.0,69
G_1694_A,143,0,snp,freebayes,1.0,32
T_1871_A,106,0,snp,freebayes,1.0,77
T_1946_C,132,2,snp,freebayes,0.9850746268656716,99
C_1953_T,132,0,snp,freebayes,1.0,102
G_1970_A,137,0,snp,freebayes,1.0,98
T_2000_G,133,0,snp,freebayes,1.0,55
A_2006_G,135,0,snp,freebayes,1.0,38
G_2036_A,136,0,snp,freebayes,1.0,66
T_2070_C,137,0,snp,freebayes,1.0,44
G_2075_A,136,0,snp,freebayes,1.0,43
C_2102_T,134,0,snp,freebayes,1.0,46
A_2114_G,130,0,snp,freebayes,1.0,91
C_2175_T,143,0,snp,freebayes,1.0,86
C_2246_T,116,0,snp,freebayes,1.0,97
A_2343_T,2665,1,snp,freebayes,0.9996249062265566,225
T_2398_C,3891,0,snp,freebayes,1.0,212
T_2440_C,3302,0,snp,freebayes,1.0,224
C_2544_T,3244,0,snp,freebayes,1.0,187
A_2593_G,2753,0,snp,freebayes,1.0,187
A_2626_C,81,1272,snp,freebayes,0.0598669623059867,8
C_2638_T,1175,4,snp,freebayes,0.996607294317218,203
G_2725_A,876,0,snp,freebayes,1.0,37
A_2767_G,324,0,snp,freebayes,1.0,160
G_2812_A,336,0,snp,freebayes,1.0,17
T_2824_C,331,0,snp,freebayes,1.0,159
C_2875_A,379,0,snp,freebayes,1.0,169
G_2950_A,472,0,snp,freebayes,1.0,130
T_3014_C,425,0,snp,freebayes,1.0,167
T_3064_A,385,1,snp,freebayes,0.9974093264248705,165
T_3085_A,373,0,snp,freebayes,1.0,145
C_3097_A,360,0,snp,freebayes,1.0,139
C_3110_T,305,0,snp,freebayes,1.0,101
G_3115_A,299,0,snp,freebayes,1.0,106
