mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_88_T,242,0,snp,freebayes,1.0,167
T_110_C,248,0,snp,freebayes,1.0,215
A_137_G,241,0,snp,freebayes,1.0,219
T_144_C,241,0,snp,freebayes,1.0,218
T_278_A,136,0,snp,freebayes,1.0,35
G_344_A,130,0,snp,freebayes,1.0,212
G_619_A,712,0,snp,freebayes,1.0,12
C_648_T,735,0,snp,freebayes,1.0,231
G_690_A,681,0,snp,freebayes,1.0,94
T_768_C,318,0,snp,freebayes,1.0,234
C_810_T,281,0,snp,freebayes,1.0,216
T_900_C,361,0,snp,freebayes,1.0,208
A_960_C,367,1,snp,freebayes,0.9972826086956522,202
T_969_A,364,0,snp,freebayes,1.0,207
G_1193_A,306,0,snp,freebayes,1.0,217
C_1208_T,355,0,snp,freebayes,1.0,211
T_1241_C,394,0,snp,freebayes,1.0,234
C_1271_T,388,0,snp,freebayes,1.0,240
T_1448_C,103,0,snp,freebayes,1.0,159
T_2330_G,216,11,snp,freebayes,0.9515418502202643,38
A_2343_T,266,0,snp,freebayes,1.0,225
T_2398_C,329,0,snp,freebayes,1.0,212
T_2440_C,288,0,snp,freebayes,1.0,224
C_2449_T,292,0,snp,freebayes,1.0,6
T_2488_C,105,0,snp,freebayes,1.0,7
C_2638_T,136,0,snp,freebayes,1.0,203
C_2731_T,117,0,snp,freebayes,1.0,43
C_3250_T,333,0,snp,freebayes,1.0,220
A_3262_G,334,0,snp,freebayes,1.0,233
T_3299_C,339,0,snp,freebayes,1.0,234
C_3316_T,336,0,snp,freebayes,1.0,234
G_3361_A,325,0,snp,freebayes,1.0,78
T_3619_C,225,0,snp,freebayes,1.0,96
A_4669_C,411,0,snp,freebayes,1.0,233
A_4686_G,417,0,snp,freebayes,1.0,231
G_4742_A,428,0,snp,freebayes,1.0,9
T_4814_C,143,0,snp,freebayes,1.0,216
T_4870_C,15,135,snp,freebayes,0.1,2
G_4937_A,312,0,snp,freebayes,1.0,9
T_4973_C,319,0,snp,freebayes,1.0,38
T_4979_C,33,292,snp,freebayes,0.10153846153846154,10
A_4989_T,323,0,snp,freebayes,1.0,225
C_5056_T,107,0,snp,freebayes,1.0,142
C_5125_A,100,1,snp,freebayes,0.9900990099009901,175
T_5138_C,105,0,snp,freebayes,1.0,195
C_5165_T,140,0,snp,freebayes,1.0,178
T_5174_C,157,0,snp,freebayes,1.0,164
T_5210_C,186,0,snp,freebayes,1.0,167
G_5261_A,145,0,snp,freebayes,1.0,32
A_5270_G,131,0,snp,freebayes,1.0,9
T_5302_C,104,0,snp,freebayes,1.0,190
A_5661_T,271,0,snp,freebayes,1.0,214
C_5685_T,269,0,snp,freebayes,1.0,82
A_5734_T,258,0,snp,freebayes,1.0,217
C_5751_T,259,0,snp,freebayes,1.0,214
A_5844_T,214,0,snp,freebayes,1.0,206
C_5850_T,218,0,snp,freebayes,1.0,33
G_5865_A,224,0,snp,freebayes,1.0,214
G_5894_A,251,0,snp,freebayes,1.0,213
A_5945_G,153,0,snp,freebayes,1.0,187
T_7602_C,375,0,snp,freebayes,1.0,213
G_7632_A,380,0,snp,freebayes,1.0,213
T_7833_A,179,0,snp,freebayes,1.0,191
C_7884_T,245,0,snp,freebayes,1.0,197
T_7899_C,364,0,snp,freebayes,1.0,209
CAAAAAACT_7908_CAAAAAAACT,20,286,ins,freebayes,0.06535947712418301,45
G_7917_A,308,0,snp,freebayes,1.0,221
T_7938_C,304,0,snp,freebayes,1.0,207
A_7995_G,214,0,snp,freebayes,1.0,185
