mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_88_T,279,0,snp,freebayes,1.0,167
T_110_C,312,0,snp,freebayes,1.0,215
A_137_G,308,0,snp,freebayes,1.0,219
T_144_C,310,0,snp,freebayes,1.0,218
G_233_T,212,0,snp,freebayes,1.0,203
G_344_A,231,0,snp,freebayes,1.0,212
CAAAAAACT_440_CAAAAAAACT,11,118,ins,freebayes,0.08527131782945736,96
T_521_C,169,0,snp,freebayes,1.0,168
C_648_T,658,0,snp,freebayes,1.0,231
T_768_C,404,0,snp,freebayes,1.0,234
C_810_T,303,0,snp,freebayes,1.0,216
C_861_T,124,0,snp,freebayes,1.0,141
T_900_C,353,1,snp,freebayes,0.9971751412429378,208
A_960_C,390,0,snp,freebayes,1.0,202
T_969_C,368,0,snp,freebayes,1.0,8
T_1005_A,324,0,snp,freebayes,1.0,181
G_1193_A,325,0,snp,freebayes,1.0,217
C_1208_T,417,0,snp,freebayes,1.0,211
T_1241_C,458,1,snp,freebayes,0.9978213507625272,234
C_1271_T,463,0,snp,freebayes,1.0,240
T_1310_C,277,0,snp,freebayes,1.0,6
G_1390_A,151,0,snp,freebayes,1.0,178
A_1409_C,180,0,snp,freebayes,1.0,2
T_1472_C,218,0,snp,freebayes,1.0,4
A_1574_G,245,0,snp,freebayes,1.0,141
G_1631_A,196,0,snp,freebayes,1.0,118
T_1946_C,124,0,snp,freebayes,1.0,99
C_1953_T,122,0,snp,freebayes,1.0,102
G_1970_A,114,0,snp,freebayes,1.0,98
C_2175_T,109,0,snp,freebayes,1.0,86
C_2246_T,142,0,snp,freebayes,1.0,97
T_2398_C,766,0,snp,freebayes,1.0,212
T_2440_C,717,0,snp,freebayes,1.0,224
GAAAAAAGATAG_2452_GAAAAAAAGATAG,41,666,ins,freebayes,0.05799151343705799,139
C_2539_T,360,0,snp,freebayes,1.0,4
C_2544_T,358,0,snp,freebayes,1.0,187
A_2593_G,362,1,snp,freebayes,0.9972451790633609,187
C_2638_T,497,1,snp,freebayes,0.9979919678714859,203
A_2767_G,220,2,snp,freebayes,0.990990990990991,160
T_2824_C,266,0,snp,freebayes,1.0,159
C_2875_A,320,0,snp,freebayes,1.0,169
G_2950_A,282,0,snp,freebayes,1.0,130
T_3014_C,256,0,snp,freebayes,1.0,167
T_3064_A,236,0,snp,freebayes,1.0,165
T_3085_A,203,0,snp,freebayes,1.0,145
C_3091_T,188,1,snp,freebayes,0.9947089947089947,11
C_3097_A,172,0,snp,freebayes,1.0,139
C_3110_T,112,0,snp,freebayes,1.0,101
C_3250_T,318,0,snp,freebayes,1.0,220
A_3262_G,341,0,snp,freebayes,1.0,233
T_3299_C,353,0,snp,freebayes,1.0,234
C_3316_T,352,0,snp,freebayes,1.0,234
T_3328_G,353,0,snp,freebayes,1.0,2
T_3371_C,179,0,snp,freebayes,1.0,197
T_3376_C,162,0,snp,freebayes,1.0,185
T_3391_C,104,0,snp,freebayes,1.0,176
C_3400_T,107,0,snp,freebayes,1.0,158
T_3430_G,141,0,snp,freebayes,1.0,169
T_3436_C,141,0,snp,freebayes,1.0,172
A_3449_C,140,0,snp,freebayes,1.0,3
