mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_88_T,536,0,snp,freebayes,1.0,167
T_110_C,543,0,snp,freebayes,1.0,215
T_119_C,537,2,snp,freebayes,0.9962894248608535,51
A_137_G,544,1,snp,freebayes,0.998165137614679,219
T_144_C,541,0,snp,freebayes,1.0,218
A_187_G,534,0,snp,freebayes,1.0,3
T_206_G,114,0,snp,freebayes,1.0,144
T_212_C,130,0,snp,freebayes,1.0,37
A_218_T,133,0,snp,freebayes,1.0,151
G_233_T,239,0,snp,freebayes,1.0,203
G_344_A,354,0,snp,freebayes,1.0,212
CAAAAAACT_440_CAAAAAAACT,27,232,ins,freebayes,0.10424710424710425,96
T_521_C,327,0,snp,freebayes,1.0,168
C_560_T,192,0,snp,freebayes,1.0,9
TAAAACT_572_TAAAAAACT,158,0,ins,freebayes,1.0,9
G_587_A,33,139,snp,freebayes,0.19186046511627908,2
C_648_T,1891,0,snp,freebayes,1.0,231
C_726_T,2500,0,snp,freebayes,1.0,124
T_768_C,1198,0,snp,freebayes,1.0,234
C_810_T,969,1,snp,freebayes,0.9989690721649485,216
C_861_T,171,1,snp,freebayes,0.9941860465116279,141
C_879_T,478,1,snp,freebayes,0.9979123173277662,9
T_900_C,502,1,snp,freebayes,0.9980119284294234,208
G_954_A,467,0,snp,freebayes,1.0,9
A_960_C,464,1,snp,freebayes,0.9978494623655914,202
T_969_A,430,0,snp,freebayes,1.0,207
T_1005_A,392,0,snp,freebayes,1.0,181
G_1193_A,750,1,snp,freebayes,0.9986684420772304,217
C_1208_T,1005,0,snp,freebayes,1.0,211
T_1241_C,1086,0,snp,freebayes,1.0,234
C_1271_T,1162,2,snp,freebayes,0.9982817869415808,240
G_1390_A,292,0,snp,freebayes,1.0,178
T_1448_C,195,0,snp,freebayes,1.0,159
A_1574_G,132,0,snp,freebayes,1.0,141
G_1631_A,126,0,snp,freebayes,1.0,118
T_1946_C,133,0,snp,freebayes,1.0,99
C_1953_T,138,0,snp,freebayes,1.0,102
G_1970_A,143,0,snp,freebayes,1.0,98
T_2000_G,133,0,snp,freebayes,1.0,55
A_2006_G,136,0,snp,freebayes,1.0,38
A_2027_G,144,0,snp,freebayes,1.0,5
G_2036_A,143,0,snp,freebayes,1.0,66
C_2246_T,155,0,snp,freebayes,1.0,97
A_2343_T,993,1,snp,freebayes,0.9989939637826962,225
T_2398_C,1218,4,snp,freebayes,0.9967266775777414,212
T_2440_C,1039,0,snp,freebayes,1.0,224
GAAAAAAGATAG_2452_GAAAAAAAGATAG,62,1088,ins,freebayes,0.05391304347826087,139
C_2530_T,489,0,snp,freebayes,1.0,7
C_2544_T,496,1,snp,freebayes,0.9979879275653923,187
C_2638_T,418,5,snp,freebayes,0.9881796690307328,203
G_2725_A,366,0,snp,freebayes,1.0,37
