mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_88_T,562,0,snp,freebayes,1.0,167
T_110_C,589,0,snp,freebayes,1.0,215
A_137_G,614,0,snp,freebayes,1.0,219
T_144_C,614,0,snp,freebayes,1.0,218
T_206_G,620,0,snp,freebayes,1.0,144
A_218_T,616,0,snp,freebayes,1.0,151
G_233_T,595,0,snp,freebayes,1.0,203
G_344_A,332,0,snp,freebayes,1.0,212
T_521_C,192,0,snp,freebayes,1.0,168
C_648_T,3206,0,snp,freebayes,1.0,231
GAC_724_GAT,2787,0,snp,freebayes,1.0,3
T_768_C,3252,2,snp,freebayes,0.9993853718500307,234
C_810_T,2818,0,snp,freebayes,1.0,216
C_861_T,1038,0,snp,freebayes,1.0,141
A_960_C,589,1,snp,freebayes,0.9983050847457627,202
T_969_A,574,0,snp,freebayes,1.0,207
T_1005_A,521,0,snp,freebayes,1.0,181
G_1193_A,1420,0,snp,freebayes,1.0,217
C_1208_T,1422,0,snp,freebayes,1.0,211
T_1241_C,1454,0,snp,freebayes,1.0,234
C_1271_T,1530,0,snp,freebayes,1.0,240
G_1390_A,571,0,snp,freebayes,1.0,178
A_1430_G,246,0,snp,freebayes,1.0,2
T_1448_C,236,0,snp,freebayes,1.0,159
A_2343_T,1111,2,snp,freebayes,0.9982030548068284,225
T_2398_C,1636,0,snp,freebayes,1.0,212
T_2440_C,1446,1,snp,freebayes,0.9993089149965446,224
C_2544_T,1538,4,snp,freebayes,0.9974059662775616,187
A_2593_G,1362,0,snp,freebayes,1.0,187
A_2767_G,108,0,snp,freebayes,1.0,160
C_2875_A,138,0,snp,freebayes,1.0,169
G_2950_A,150,0,snp,freebayes,1.0,130
T_3014_C,130,0,snp,freebayes,1.0,167
T_3064_A,125,0,snp,freebayes,1.0,165
C_3097_A,120,0,snp,freebayes,1.0,139
C_3104_T,109,0,snp,freebayes,1.0,7
C_3250_T,1454,1,snp,freebayes,0.9993127147766323,220
A_3262_G,1473,1,snp,freebayes,0.9993215739484396,233
T_3299_C,1464,0,snp,freebayes,1.0,234
C_3316_T,1462,0,snp,freebayes,1.0,234
T_3371_C,1451,0,snp,freebayes,1.0,197
T_3376_C,1445,0,snp,freebayes,1.0,185
T_3391_C,1438,0,snp,freebayes,1.0,176
C_3400_T,1440,0,snp,freebayes,1.0,158
T_3430_G,2328,1,snp,freebayes,0.9995706311721769,169
T_3436_C,2322,0,snp,freebayes,1.0,172
A_3445_G,2322,1,snp,freebayes,0.9995695221696083,8
C_3568_T,1387,0,snp,freebayes,1.0,184
T_3577_C,1392,3,snp,freebayes,0.9978494623655914,221
G_3689_A,1381,0,snp,freebayes,1.0,11
T_3736_C,279,0,snp,freebayes,1.0,144
T_3745_C,241,0,snp,freebayes,1.0,7
C_3799_T,230,0,snp,freebayes,1.0,166
T_3898_C,247,0,snp,freebayes,1.0,192
T_3916_C,240,0,snp,freebayes,1.0,53
T_4229_C,329,0,snp,freebayes,1.0,188
A_4294_T,497,0,snp,freebayes,1.0,114
T_4321_C,476,0,snp,freebayes,1.0,4
C_4364_A,466,0,snp,freebayes,1.0,117
G_4396_A,456,0,snp,freebayes,1.0,157
T_4408_C,448,0,snp,freebayes,1.0,147
C_4417_T,444,0,snp,freebayes,1.0,191
C_4475_T,388,0,snp,freebayes,1.0,15
G_4514_A,234,0,snp,freebayes,1.0,111
A_4520_T,225,0,snp,freebayes,1.0,160
C_4529_T,218,0,snp,freebayes,1.0,168
T_4534_C,217,0,snp,freebayes,1.0,181
A_4669_C,1541,0,snp,freebayes,1.0,233
A_4686_G,1571,2,snp,freebayes,0.9987285441830897,231
A_4702_G,1595,0,snp,freebayes,1.0,136
A_4727_G,1623,0,snp,freebayes,1.0,59
T_4814_C,2162,2,snp,freebayes,0.9990757855822551,216
G_4850_T,2127,0,snp,freebayes,1.0,10
T_4949_A,771,0,snp,freebayes,1.0,3
A_4989_T,833,0,snp,freebayes,1.0,225
C_5017_T,847,1,snp,freebayes,0.9988207547169812,3
C_5056_T,382,0,snp,freebayes,1.0,142
A_5076_C,399,3,snp,freebayes,0.9925373134328358,144
G_5093_A,410,0,snp,freebayes,1.0,128
C_5117_T,412,1,snp,freebayes,0.9975786924939467,164
C_5125_A,414,1,snp,freebayes,0.9975903614457832,175
T_5138_C,417,0,snp,freebayes,1.0,195
C_5165_T,435,0,snp,freebayes,1.0,178
T_5174_C,431,0,snp,freebayes,1.0,164
T_5210_C,429,0,snp,freebayes,1.0,167
A_5280_C,296,0,snp,freebayes,1.0,191
T_5302_C,227,0,snp,freebayes,1.0,190
C_5348_T,105,0,snp,freebayes,1.0,117
C_5649_T,1628,0,snp,freebayes,1.0,3
A_5661_T,1957,0,snp,freebayes,1.0,214
G_5668_A,1969,0,snp,freebayes,1.0,160
A_5734_T,2037,1,snp,freebayes,0.9995093228655545,217
C_5751_T,2058,0,snp,freebayes,1.0,214
A_5844_T,2027,0,snp,freebayes,1.0,206
G_5865_A,1976,0,snp,freebayes,1.0,214
G_5894_A,1879,0,snp,freebayes,1.0,213
A_5945_G,459,1,snp,freebayes,0.9978260869565218,187
G_5970_A,126,0,snp,freebayes,1.0,132
T_6003_C,107,0,snp,freebayes,1.0,116
T_7602_C,942,0,snp,freebayes,1.0,213
G_7632_A,1314,0,snp,freebayes,1.0,213
C_7737_A,1719,0,snp,freebayes,1.0,136
A_7746_G,1747,3,snp,freebayes,0.9982857142857143,125
T_7833_A,1678,0,snp,freebayes,1.0,191
C_7884_T,1067,0,snp,freebayes,1.0,197
T_7899_C,1059,1,snp,freebayes,0.9990566037735849,209
G_7917_A,859,1,snp,freebayes,0.9988372093023256,221
T_7938_C,657,0,snp,freebayes,1.0,207
T_7980_C,556,1,snp,freebayes,0.9982046678635548,8
A_7995_G,430,1,snp,freebayes,0.9976798143851509,185
C_8017_T,425,0,snp,freebayes,1.0,26
A_8058_C,155,2,snp,freebayes,0.9872611464968153,45
C_8063_A,156,0,snp,freebayes,1.0,153
G_8082_A,143,0,snp,freebayes,1.0,3
