mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_88_T,1853,2,snp,freebayes,0.9989218328840971,167
T_110_C,1868,0,snp,freebayes,1.0,215
A_137_G,1788,4,snp,freebayes,0.9977678571428571,219
T_144_C,1782,0,snp,freebayes,1.0,218
T_206_G,231,0,snp,freebayes,1.0,144
A_218_T,299,0,snp,freebayes,1.0,151
G_233_T,1054,0,snp,freebayes,1.0,203
G_344_A,1151,1,snp,freebayes,0.9991319444444444,212
CAAAAAACT_440_CAAAAAAACT,11,195,ins,freebayes,0.05339805825242718,96
T_521_C,305,0,snp,freebayes,1.0,168
G_584_A,243,0,snp,freebayes,1.0,2
C_648_T,3119,1,snp,freebayes,0.9996794871794872,231
T_768_C,1271,1,snp,freebayes,0.9992138364779874,234
C_810_T,1102,2,snp,freebayes,0.9981884057971014,216
C_861_T,288,0,snp,freebayes,1.0,141
T_900_C,1470,0,snp,freebayes,1.0,208
A_960_C,1618,0,snp,freebayes,1.0,202
T_969_C,1533,1,snp,freebayes,0.999348109517601,8
T_1005_A,1412,2,snp,freebayes,0.9985855728429985,181
G_1193_A,1042,1,snp,freebayes,0.9990412272291467,217
C_1208_T,1210,2,snp,freebayes,0.9983498349834984,211
T_1241_C,1226,2,snp,freebayes,0.998371335504886,234
C_1271_T,1126,0,snp,freebayes,1.0,240
T_1310_C,459,0,snp,freebayes,1.0,6
A_1409_C,159,0,snp,freebayes,1.0,2
T_1472_C,217,0,snp,freebayes,1.0,4
A_1574_G,146,0,snp,freebayes,1.0,141
G_1631_A,140,0,snp,freebayes,1.0,118
T_1785_C,118,0,snp,freebayes,1.0,3
T_2398_C,3492,0,snp,freebayes,1.0,212
T_2440_C,3043,0,snp,freebayes,1.0,224
C_2539_T,786,0,snp,freebayes,1.0,4
C_2544_T,793,1,snp,freebayes,0.9987405541561712,187
A_2593_G,971,0,snp,freebayes,1.0,187
C_2638_T,1143,5,snp,freebayes,0.9956445993031359,203
A_2767_G,316,0,snp,freebayes,1.0,160
T_2824_C,349,0,snp,freebayes,1.0,159
C_2875_A,328,0,snp,freebayes,1.0,169
G_2950_A,156,0,snp,freebayes,1.0,130
T_3014_C,245,0,snp,freebayes,1.0,167
T_3064_A,425,0,snp,freebayes,1.0,165
C_3097_A,402,0,snp,freebayes,1.0,139
C_3110_T,321,0,snp,freebayes,1.0,101
G_3115_A,309,0,snp,freebayes,1.0,106
C_3250_T,2443,0,snp,freebayes,1.0,220
A_3262_G,2454,0,snp,freebayes,1.0,233
T_3299_C,2424,0,snp,freebayes,1.0,234
C_3316_T,2376,0,snp,freebayes,1.0,234
T_3371_C,424,0,snp,freebayes,1.0,197
T_3376_C,241,1,snp,freebayes,0.9958677685950413,185
T_3391_C,188,0,snp,freebayes,1.0,176
C_3400_T,194,0,snp,freebayes,1.0,158
T_3430_G,202,0,snp,freebayes,1.0,169
T_3436_C,208,0,snp,freebayes,1.0,172
A_3449_C,204,1,snp,freebayes,0.9951219512195122,3
C_3568_T,287,0,snp,freebayes,1.0,184
T_3577_C,1496,2,snp,freebayes,0.9986648865153538,221
A_3649_C,1509,2,snp,freebayes,0.99867637326274,9
C_3730_T,235,0,snp,freebayes,1.0,165
T_3736_C,167,0,snp,freebayes,1.0,144
C_3799_T,194,1,snp,freebayes,0.9948717948717949,166
T_3898_C,726,0,snp,freebayes,1.0,192
T_3916_C,729,0,snp,freebayes,1.0,53
A_3922_G,716,0,snp,freebayes,1.0,3
T_4012_C,480,1,snp,freebayes,0.997920997920998,143
G_4022_A,187,0,snp,freebayes,1.0,123
T_4035_C,110,0,snp,freebayes,1.0,2
T_4229_C,574,0,snp,freebayes,1.0,188
A_4294_T,550,0,snp,freebayes,1.0,114
G_4396_A,114,0,snp,freebayes,1.0,157
C_4417_T,381,1,snp,freebayes,0.9973821989528796,191
C_4494_T,440,0,snp,freebayes,1.0,5
G_4514_A,429,0,snp,freebayes,1.0,111
A_4520_T,423,0,snp,freebayes,1.0,160
T_4534_C,409,0,snp,freebayes,1.0,181
C_4544_T,376,0,snp,freebayes,1.0,7
T_4554_C,189,56,snp,freebayes,0.7714285714285715,5
A_4669_C,2365,1,snp,freebayes,0.9995773457311918,233
A_4686_G,2395,2,snp,freebayes,0.999165623696287,231
A_4702_G,2393,0,snp,freebayes,1.0,136
A_4727_G,2451,0,snp,freebayes,1.0,59
T_4814_C,715,0,snp,freebayes,1.0,216
C_4828_T,712,1,snp,freebayes,0.9985974754558204,4
A_4989_T,1892,0,snp,freebayes,1.0,225
C_5011_T,1792,0,snp,freebayes,1.0,5
C_5056_T,547,1,snp,freebayes,0.9981751824817519,142
A_5076_C,194,0,snp,freebayes,1.0,144
G_5093_A,229,0,snp,freebayes,1.0,128
C_5117_T,441,0,snp,freebayes,1.0,164
C_5125_A,440,1,snp,freebayes,0.9977324263038548,175
T_5138_C,452,0,snp,freebayes,1.0,195
C_5165_T,535,0,snp,freebayes,1.0,178
T_5174_C,633,0,snp,freebayes,1.0,164
C_5275_A,614,2,snp,freebayes,0.9967532467532467,10
T_5302_C,661,0,snp,freebayes,1.0,190
C_5348_T,353,0,snp,freebayes,1.0,117
A_5353_G,339,0,snp,freebayes,1.0,113
C_5400_A,311,0,snp,freebayes,1.0,2
C_5416_A,238,0,snp,freebayes,1.0,74
A_5661_T,1632,3,snp,freebayes,0.998165137614679,214
G_5668_A,1634,0,snp,freebayes,1.0,160
T_5697_C,1633,1,snp,freebayes,0.9993880048959608,133
C_5715_T,1620,0,snp,freebayes,1.0,5
A_5734_T,1615,2,snp,freebayes,0.9987631416202845,217
C_5751_T,1598,0,snp,freebayes,1.0,214
A_5844_T,1254,0,snp,freebayes,1.0,206
G_5865_A,1276,0,snp,freebayes,1.0,214
G_5894_A,1349,0,snp,freebayes,1.0,213
A_5945_G,616,0,snp,freebayes,1.0,187
G_5970_A,184,0,snp,freebayes,1.0,132
A_5995_G,165,0,snp,freebayes,1.0,4
T_6003_C,153,0,snp,freebayes,1.0,116
C_6021_T,124,0,snp,freebayes,1.0,93
A_6177_C,129,0,snp,freebayes,1.0,4
T_6186_C,181,0,snp,freebayes,1.0,74
T_6246_C,174,0,snp,freebayes,1.0,2
G_6252_T,174,0,snp,freebayes,1.0,69
T_6267_C,170,0,snp,freebayes,1.0,63
T_6891_C,116,0,snp,freebayes,1.0,29
A_6921_G,110,0,snp,freebayes,1.0,26
T_6936_C,119,0,snp,freebayes,1.0,31
C_6948_T,118,0,snp,freebayes,1.0,37
CT_7565_CG,30,15,snp,freebayes,0.6666666666666666,4
T_7602_C,1756,0,snp,freebayes,1.0,213
G_7632_A,1757,0,snp,freebayes,1.0,213
A_7746_G,102,0,snp,freebayes,1.0,125
T_7771_C,270,1,snp,freebayes,0.996309963099631,3
C_7884_T,1013,0,snp,freebayes,1.0,197
T_7899_C,1482,3,snp,freebayes,0.997979797979798,209
G_7917_A,1295,0,snp,freebayes,1.0,221
T_7938_C,1260,0,snp,freebayes,1.0,207
A_7995_G,871,0,snp,freebayes,1.0,185
TAAAAA_8057_TCAAAA,289,0,snp,freebayes,1.0,108
C_8063_A,290,4,snp,freebayes,0.9863945578231292,153
C_8133_T,136,0,snp,freebayes,1.0,3
G_8202_A,126,0,snp,freebayes,1.0,125
T_8212_C,122,0,snp,freebayes,1.0,126
G_8230_A,120,0,snp,freebayes,1.0,42
T_8243_A,116,0,snp,freebayes,1.0,119
A_8484_G,126,0,snp,freebayes,1.0,38
G_8503_T,128,0,snp,freebayes,1.0,62
C_8512_T,127,0,snp,freebayes,1.0,40
T_8554_C,131,0,snp,freebayes,1.0,62
T_8866_C,114,0,snp,freebayes,1.0,91
C_12878_A,117,0,snp,freebayes,1.0,43
G_12904_A,152,0,snp,freebayes,1.0,6
G_12973_T,156,0,snp,freebayes,1.0,85
