mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_88_T,1714,0,snp,freebayes,1.0,167
T_110_C,1711,0,snp,freebayes,1.0,215
A_137_G,1657,1,snp,freebayes,0.9993968636911942,219
T_144_C,1638,0,snp,freebayes,1.0,218
T_206_G,160,0,snp,freebayes,1.0,144
A_218_T,213,0,snp,freebayes,1.0,151
G_227_A,790,0,snp,freebayes,1.0,85
G_233_T,808,0,snp,freebayes,1.0,203
G_344_A,971,0,snp,freebayes,1.0,212
A_428_G,249,0,snp,freebayes,1.0,10
T_521_C,342,0,snp,freebayes,1.0,168
C_648_T,3044,0,snp,freebayes,1.0,231
T_768_C,1504,0,snp,freebayes,1.0,234
C_810_T,1312,0,snp,freebayes,1.0,216
C_861_T,184,2,snp,freebayes,0.989247311827957,141
T_900_C,1419,0,snp,freebayes,1.0,208
A_960_C,1435,0,snp,freebayes,1.0,202
T_969_A,1417,1,snp,freebayes,0.9992947813822285,207
T_1005_A,1316,2,snp,freebayes,0.9984825493171472,181
G_1193_A,1740,0,snp,freebayes,1.0,217
C_1208_T,1955,0,snp,freebayes,1.0,211
A_1226_T,1951,4,snp,freebayes,0.9979539641943734,8
T_1241_C,2040,0,snp,freebayes,1.0,234
C_1271_T,1950,1,snp,freebayes,0.9994874423372629,240
G_1390_A,538,0,snp,freebayes,1.0,178
T_1448_C,438,0,snp,freebayes,1.0,159
A_1524_G,329,0,snp,freebayes,1.0,4
A_1574_G,262,0,snp,freebayes,1.0,141
G_1631_A,163,0,snp,freebayes,1.0,118
T_1871_A,132,1,snp,freebayes,0.9924812030075187,77
T_1946_C,151,0,snp,freebayes,1.0,99
C_1953_T,149,0,snp,freebayes,1.0,102
G_1970_A,137,0,snp,freebayes,1.0,98
G_2036_A,129,0,snp,freebayes,1.0,66
T_2070_C,101,0,snp,freebayes,1.0,44
G_2075_A,101,0,snp,freebayes,1.0,43
C_2102_T,114,0,snp,freebayes,1.0,46
A_2114_G,196,0,snp,freebayes,1.0,91
C_2175_T,137,0,snp,freebayes,1.0,86
C_2246_T,145,0,snp,freebayes,1.0,97
A_2343_T,1940,6,snp,freebayes,0.9969167523124358,225
