mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
G_616_T,201,0,snp,freebayes,1.0,34
C_648_T,208,0,snp,freebayes,1.0,231
C_726_T,235,0,snp,freebayes,1.0,124
T_900_C,181,0,snp,freebayes,1.0,208
A_960_C,179,0,snp,freebayes,1.0,202
T_969_A,174,0,snp,freebayes,1.0,207
T_1005_A,168,0,snp,freebayes,1.0,181
C_1271_T,101,0,snp,freebayes,1.0,240
A_2343_T,118,0,snp,freebayes,1.0,225
T_2398_C,139,0,snp,freebayes,1.0,212
T_2440_C,127,0,snp,freebayes,1.0,224
C_3250_T,113,0,snp,freebayes,1.0,220
A_3262_G,115,0,snp,freebayes,1.0,233
T_3299_C,108,0,snp,freebayes,1.0,234
C_3316_T,103,0,snp,freebayes,1.0,234
A_5661_T,146,0,snp,freebayes,1.0,214
C_5685_T,146,0,snp,freebayes,1.0,82
T_5697_C,145,0,snp,freebayes,1.0,133
A_5734_T,142,1,snp,freebayes,0.993006993006993,217
C_5751_T,141,0,snp,freebayes,1.0,214
A_5844_T,125,0,snp,freebayes,1.0,206
G_5865_A,127,0,snp,freebayes,1.0,214
G_5894_A,143,0,snp,freebayes,1.0,213
T_7602_C,109,0,snp,freebayes,1.0,213
G_7632_A,106,0,snp,freebayes,1.0,213
T_7650_C,107,0,snp,freebayes,1.0,35
