mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_88_T,184,0,snp,freebayes,1.0,167
G_96_A,190,0,snp,freebayes,1.0,17
T_110_C,188,0,snp,freebayes,1.0,215
T_119_C,187,1,snp,freebayes,0.9946808510638298,51
A_137_G,193,0,snp,freebayes,1.0,219
T_144_C,190,0,snp,freebayes,1.0,218
G_233_T,173,0,snp,freebayes,1.0,203
G_344_A,160,0,snp,freebayes,1.0,212
C_623_A,336,1,snp,freebayes,0.9970326409495549,19
C_648_T,387,0,snp,freebayes,1.0,231
C_726_T,490,0,snp,freebayes,1.0,124
T_768_C,248,0,snp,freebayes,1.0,234
T_783_A,237,0,snp,freebayes,1.0,17
C_810_T,185,0,snp,freebayes,1.0,216
T_900_C,207,0,snp,freebayes,1.0,208
A_960_C,192,0,snp,freebayes,1.0,202
T_969_A,182,0,snp,freebayes,1.0,207
T_1005_A,169,0,snp,freebayes,1.0,181
C_1208_T,104,0,snp,freebayes,1.0,211
T_1241_C,113,0,snp,freebayes,1.0,234
C_1271_T,120,0,snp,freebayes,1.0,240
A_2343_T,145,0,snp,freebayes,1.0,225
C_2425_A,212,0,snp,freebayes,1.0,20
T_2440_C,189,0,snp,freebayes,1.0,224
C_2638_T,113,2,snp,freebayes,0.9826086956521739,203
C_3250_T,223,0,snp,freebayes,1.0,220
A_3262_G,234,0,snp,freebayes,1.0,233
T_3299_C,247,1,snp,freebayes,0.9959677419354839,234
C_3316_T,247,0,snp,freebayes,1.0,234
T_3328_A,247,0,snp,freebayes,1.0,18
T_3371_C,146,0,snp,freebayes,1.0,197
T_3376_C,136,1,snp,freebayes,0.9927007299270073,185
T_3577_C,202,0,snp,freebayes,1.0,221
CAAAAAATATG_3597_CAAAAAAATATG,16,187,ins,freebayes,0.07881773399014778,111
T_3631_C,209,0,snp,freebayes,1.0,57
A_3637_G,222,0,snp,freebayes,1.0,17
CAAAAAAAGTC_3696_CAAAAAAAAGTC,16,180,ins,freebayes,0.08163265306122448,129
A_3865_G,118,0,snp,freebayes,1.0,13
T_4229_C,127,0,snp,freebayes,1.0,188
A_4294_T,136,0,snp,freebayes,1.0,114
A_4334_G,131,0,snp,freebayes,1.0,13
C_4475_T,121,0,snp,freebayes,1.0,15
C_4500_T,112,0,snp,freebayes,1.0,18
G_4514_A,105,0,snp,freebayes,1.0,111
A_4520_T,104,0,snp,freebayes,1.0,160
C_4529_T,103,0,snp,freebayes,1.0,168
T_4534_C,104,0,snp,freebayes,1.0,181
A_4669_C,178,0,snp,freebayes,1.0,233
A_4686_G,176,0,snp,freebayes,1.0,231
A_4702_G,189,0,snp,freebayes,1.0,136
T_4814_C,122,0,snp,freebayes,1.0,216
C_4857_A,133,0,snp,freebayes,1.0,15
C_4934_T,285,0,snp,freebayes,1.0,18
A_4989_T,284,0,snp,freebayes,1.0,225
C_5016_A,258,0,snp,freebayes,1.0,16
C_5117_T,112,0,snp,freebayes,1.0,164
C_5125_A,111,1,snp,freebayes,0.9910714285714286,175
T_5138_C,130,0,snp,freebayes,1.0,195
T_5174_C,181,0,snp,freebayes,1.0,164
T_5210_C,223,0,snp,freebayes,1.0,167
A_5280_C,177,0,snp,freebayes,1.0,191
A_5297_G,169,0,snp,freebayes,1.0,13
T_5302_C,167,0,snp,freebayes,1.0,190
A_5661_T,118,0,snp,freebayes,1.0,214
G_5668_A,122,0,snp,freebayes,1.0,160
A_5734_T,127,0,snp,freebayes,1.0,217
C_5751_T,119,0,snp,freebayes,1.0,214
A_5844_T,109,0,snp,freebayes,1.0,206
C_5850_T,109,0,snp,freebayes,1.0,33
G_5865_A,114,0,snp,freebayes,1.0,214
G_5894_A,120,0,snp,freebayes,1.0,213
G_7632_A,128,0,snp,freebayes,1.0,213
T_7833_A,107,0,snp,freebayes,1.0,191
C_7884_T,158,0,snp,freebayes,1.0,197
T_7899_C,208,0,snp,freebayes,1.0,209
CAAAAAACT_7908_CAAAAAAACT,13,198,ins,freebayes,0.061611374407582936,45
G_7917_A,212,0,snp,freebayes,1.0,221
T_7938_C,241,0,snp,freebayes,1.0,207
T_7970_C,205,0,snp,freebayes,1.0,27
A_7995_G,172,0,snp,freebayes,1.0,185
A_8058_C,101,5,snp,freebayes,0.9528301886792453,45
G_8202_A,117,0,snp,freebayes,1.0,125
T_8212_C,112,0,snp,freebayes,1.0,126
CAAAAGAAC_8225_CAAAAAAAC,95,0,snp,freebayes,1.0,78
T_8243_A,110,0,snp,freebayes,1.0,119
A_8265_G,101,1,snp,freebayes,0.9901960784313726,30
C_12109_A,101,0,snp,freebayes,1.0,12
T_12133_C,105,0,snp,freebayes,1.0,34
C_12157_A,102,0,snp,freebayes,1.0,31
T_12211_C,105,0,snp,freebayes,1.0,38
A_13210_G,113,0,snp,freebayes,1.0,144
A_13233_G,113,0,snp,freebayes,1.0,13
G_13245_A,104,2,snp,freebayes,0.9811320754716981,14
