mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_88_T,448,0,snp,freebayes,1.0,167
T_110_C,456,0,snp,freebayes,1.0,215
A_137_G,448,0,snp,freebayes,1.0,219
T_144_C,445,0,snp,freebayes,1.0,218
G_227_A,235,0,snp,freebayes,1.0,85
G_233_T,239,0,snp,freebayes,1.0,203
G_344_A,285,0,snp,freebayes,1.0,212
A_428_G,104,0,snp,freebayes,1.0,10
CAAAAAACT_440_CAAAAAAACT,9,97,ins,freebayes,0.08490566037735849,96
T_521_C,167,0,snp,freebayes,1.0,168
C_648_T,1074,0,snp,freebayes,1.0,231
T_768_C,645,0,snp,freebayes,1.0,234
C_810_T,519,0,snp,freebayes,1.0,216
T_900_C,471,0,snp,freebayes,1.0,208
A_960_C,474,0,snp,freebayes,1.0,202
T_969_A,466,0,snp,freebayes,1.0,207
T_1005_A,433,0,snp,freebayes,1.0,181
G_1193_A,335,0,snp,freebayes,1.0,217
C_1208_T,370,0,snp,freebayes,1.0,211
A_1226_T,378,0,snp,freebayes,1.0,8
T_1241_C,410,0,snp,freebayes,1.0,234
C_1271_T,404,0,snp,freebayes,1.0,240
G_1390_A,137,0,snp,freebayes,1.0,178
T_1448_C,115,0,snp,freebayes,1.0,159
A_2343_T,533,0,snp,freebayes,1.0,225
T_2398_C,713,0,snp,freebayes,1.0,212
T_2440_C,635,0,snp,freebayes,1.0,224
C_2544_T,199,0,snp,freebayes,1.0,187
A_2593_G,216,0,snp,freebayes,1.0,187
C_2638_T,313,0,snp,freebayes,1.0,203
A_2767_G,128,0,snp,freebayes,1.0,160
T_2824_C,158,0,snp,freebayes,1.0,159
C_2875_A,165,0,snp,freebayes,1.0,169
T_3014_C,112,0,snp,freebayes,1.0,167
T_3085_A,140,1,snp,freebayes,0.9929078014184397,145
C_3097_A,134,0,snp,freebayes,1.0,139
A_3241_G,565,0,snp,freebayes,1.0,5
C_3250_T,580,0,snp,freebayes,1.0,220
A_3262_G,597,0,snp,freebayes,1.0,233
T_3299_C,608,0,snp,freebayes,1.0,234
A_3306_G,608,0,snp,freebayes,1.0,8
C_3316_T,610,0,snp,freebayes,1.0,234
G_3361_A,571,0,snp,freebayes,1.0,78
T_3371_C,220,0,snp,freebayes,1.0,197
T_3376_C,179,1,snp,freebayes,0.9944444444444445,185
T_3391_C,102,0,snp,freebayes,1.0,176
T_3430_G,103,0,snp,freebayes,1.0,169
C_3508_T,130,0,snp,freebayes,1.0,10
G_3538_A,130,0,snp,freebayes,1.0,31
C_3568_T,138,0,snp,freebayes,1.0,184
T_3577_C,441,0,snp,freebayes,1.0,221
T_3619_C,417,0,snp,freebayes,1.0,96
C_3730_T,114,0,snp,freebayes,1.0,165
T_3898_C,217,0,snp,freebayes,1.0,192
T_4229_C,245,0,snp,freebayes,1.0,188
G_4234_A,245,0,snp,freebayes,1.0,4
A_4294_C,252,0,snp,freebayes,1.0,80
C_4417_T,188,0,snp,freebayes,1.0,191
T_4511_C,242,0,snp,freebayes,1.0,8
A_4520_C,233,0,snp,freebayes,1.0,17
C_4529_T,226,0,snp,freebayes,1.0,168
T_4534_C,227,0,snp,freebayes,1.0,181
A_4669_C,460,2,snp,freebayes,0.9956709956709957,233
A_4686_G,461,0,snp,freebayes,1.0,231
T_4814_C,222,0,snp,freebayes,1.0,216
A_4989_T,437,0,snp,freebayes,1.0,225
T_5006_C,417,0,snp,freebayes,1.0,104
C_5056_T,183,0,snp,freebayes,1.0,142
C_5117_T,137,0,snp,freebayes,1.0,164
C_5125_A,108,0,snp,freebayes,1.0,175
T_5138_C,128,0,snp,freebayes,1.0,195
C_5165_T,187,0,snp,freebayes,1.0,178
T_5174_C,223,0,snp,freebayes,1.0,164
T_5210_C,295,0,snp,freebayes,1.0,167
CAAAAAAACCAA_5266_CAAAAAAAACCAA,19,239,ins,freebayes,0.07364341085271318,29
A_5280_C,259,0,snp,freebayes,1.0,191
T_5302_C,217,0,snp,freebayes,1.0,190
C_5348_T,104,0,snp,freebayes,1.0,117
A_5661_T,367,0,snp,freebayes,1.0,214
G_5668_A,366,0,snp,freebayes,1.0,160
C_5685_T,357,0,snp,freebayes,1.0,82
T_5697_C,357,0,snp,freebayes,1.0,133
A_5734_T,356,1,snp,freebayes,0.9971988795518207,217
C_5751_T,357,0,snp,freebayes,1.0,214
A_5844_T,343,0,snp,freebayes,1.0,206
G_5865_A,341,0,snp,freebayes,1.0,214
G_5894_A,374,0,snp,freebayes,1.0,213
A_5945_G,235,0,snp,freebayes,1.0,187
T_7602_C,272,0,snp,freebayes,1.0,213
G_7632_A,289,0,snp,freebayes,1.0,213
T_7833_A,188,0,snp,freebayes,1.0,191
C_7884_T,205,0,snp,freebayes,1.0,197
T_7899_C,302,0,snp,freebayes,1.0,209
CAAAAAACT_7908_CAAAAAAACT,22,228,ins,freebayes,0.088,45
G_7917_A,249,0,snp,freebayes,1.0,221
T_7938_C,240,0,snp,freebayes,1.0,207
TAAAAA_8057_TCAAAA,100,1,snp,freebayes,0.9900990099009901,108
C_8063_A,101,1,snp,freebayes,0.9901960784313726,153
A_13210_G,136,0,snp,freebayes,1.0,144
