mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_88_T,2544,1,snp,freebayes,0.999607072691552,167
T_94_C,2557,0,snp,freebayes,1.0,6
T_110_C,2558,3,snp,freebayes,0.9988285825849278,215
A_137_G,2549,1,snp,freebayes,0.9996078431372549,219
T_144_C,2537,0,snp,freebayes,1.0,218
T_206_G,314,0,snp,freebayes,1.0,144
A_218_T,400,0,snp,freebayes,1.0,151
G_227_A,1297,3,snp,freebayes,0.9976923076923077,85
G_233_T,1317,0,snp,freebayes,1.0,203
G_269_A,1409,1,snp,freebayes,0.999290780141844,6
G_344_A,1406,0,snp,freebayes,1.0,212
CAAAAAACT_440_CAAAAAAACT,61,784,ins,freebayes,0.07218934911242604,96
G_580_A,535,0,snp,freebayes,1.0,50
G_690_A,3385,0,snp,freebayes,1.0,94
T_768_C,2021,2,snp,freebayes,0.9990113692535838,234
C_810_T,1684,0,snp,freebayes,1.0,216
T_900_C,1717,0,snp,freebayes,1.0,208
A_960_C,1691,0,snp,freebayes,1.0,202
T_969_A,1672,0,snp,freebayes,1.0,207
T_1005_A,1520,1,snp,freebayes,0.9993425378040762,181
G_1193_A,1466,2,snp,freebayes,0.9986376021798365,217
C_1208_T,1724,2,snp,freebayes,0.9988412514484357,211
T_1241_C,1852,1,snp,freebayes,0.9994603345925526,234
T_1253_C,1973,1,snp,freebayes,0.9994934143870314,18
C_1271_T,1820,2,snp,freebayes,0.9989023051591658,240
G_1390_A,584,0,snp,freebayes,1.0,178
T_1448_C,497,0,snp,freebayes,1.0,159
A_1574_G,304,0,snp,freebayes,1.0,141
A_1580_G,308,1,snp,freebayes,0.9967637540453075,5
G_1631_A,255,1,snp,freebayes,0.99609375,118
G_1661_A,163,0,snp,freebayes,1.0,67
T_1670_A,167,0,snp,freebayes,1.0,69
T_1871_A,264,0,snp,freebayes,1.0,77
G_1970_A,235,0,snp,freebayes,1.0,98
G_2036_A,132,0,snp,freebayes,1.0,66
T_2070_C,116,0,snp,freebayes,1.0,44
G_2075_A,114,0,snp,freebayes,1.0,43
C_2102_T,114,0,snp,freebayes,1.0,46
A_2114_G,199,0,snp,freebayes,1.0,91
C_2175_T,170,0,snp,freebayes,1.0,86
C_2246_T,187,0,snp,freebayes,1.0,97
A_2343_T,1869,4,snp,freebayes,0.99786438868126,225
T_2398_C,2333,0,snp,freebayes,1.0,212
T_2440_C,2203,1,snp,freebayes,0.9995462794918331,224
T_2446_C,2079,3,snp,freebayes,0.9985590778097982,6
GAAAAAAGATAG_2452_GAAAAAAAGATAG,193,1806,ins,freebayes,0.09654827413706854,139
G_2569_A,839,0,snp,freebayes,1.0,13
A_2593_G,684,1,snp,freebayes,0.9985401459854014,187
C_2638_T,837,8,snp,freebayes,0.9905325443786982,203
G_2725_A,593,0,snp,freebayes,1.0,37
