mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_86_T,2126,2,snp,freebayes,0.9990601503759399,6
T_110_C,2109,1,snp,freebayes,0.999526066350711,215
A_137_G,2007,1,snp,freebayes,0.9995019920318725,219
T_144_C,1989,0,snp,freebayes,1.0,218
T_206_G,185,0,snp,freebayes,1.0,144
A_218_T,269,0,snp,freebayes,1.0,151
G_233_T,969,0,snp,freebayes,1.0,203
G_344_A,1156,0,snp,freebayes,1.0,212
CAAAAAACT_440_CAAAAAAACT,16,287,ins,freebayes,0.052805280528052806,96
T_521_C,484,0,snp,freebayes,1.0,168
T_532_A,520,0,snp,freebayes,1.0,5
G_616_T,5347,0,snp,freebayes,1.0,34
C_648_T,5570,2,snp,freebayes,0.9996410624551328,231
C_726_T,6399,2,snp,freebayes,0.9996875488204968,124
T_768_C,1797,1,snp,freebayes,0.9994438264738599,234
C_810_T,1561,0,snp,freebayes,1.0,216
C_861_T,283,0,snp,freebayes,1.0,141
T_900_C,4099,2,snp,freebayes,0.9995123140697391,208
A_960_C,4098,2,snp,freebayes,0.9995121951219512,202
T_969_A,4076,0,snp,freebayes,1.0,207
T_1005_A,3953,0,snp,freebayes,1.0,181
G_1193_A,1262,0,snp,freebayes,1.0,217
C_1208_T,1526,0,snp,freebayes,1.0,211
T_1241_C,1672,0,snp,freebayes,1.0,234
C_1271_T,1705,2,snp,freebayes,0.9988283538371412,240
G_1390_A,346,0,snp,freebayes,1.0,178
T_1442_A,215,0,snp,freebayes,1.0,19
A_1574_G,152,0,snp,freebayes,1.0,141
G_1631_A,114,0,snp,freebayes,1.0,118
T_1871_A,115,0,snp,freebayes,1.0,77
T_1946_C,104,0,snp,freebayes,1.0,99
C_1953_T,106,0,snp,freebayes,1.0,102
A_2343_T,2136,2,snp,freebayes,0.9990645463049579,225
T_2398_C,2414,0,snp,freebayes,1.0,212
T_2440_C,2205,0,snp,freebayes,1.0,224
GAAAAAAGATAG_2452_GAAAAAAAGATAG,128,1937,ins,freebayes,0.06198547215496368,139
C_2544_T,760,0,snp,freebayes,1.0,187
C_2622_T,1084,0,snp,freebayes,1.0,29
C_2638_T,1022,8,snp,freebayes,0.9922330097087378,203
