mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_5192_T,13,97,snp,freebayes,0.11818181818181818,10
T_5210_C,118,0,snp,freebayes,1.0,11
T_5302_C,146,0,snp,freebayes,1.0,11
C_5523_T,149,0,snp,freebayes,1.0,11
C_5532_T,154,0,snp,freebayes,1.0,11
A_5573_G,148,0,snp,freebayes,1.0,11
C_5599_A,143,0,snp,freebayes,1.0,11
T_5697_C,104,1,snp,freebayes,0.9904761904761905,11
A_5734_T,121,0,snp,freebayes,1.0,11
C_5751_T,123,1,snp,freebayes,0.9919354838709677,11
A_5844_T,121,1,snp,freebayes,0.9918032786885246,11
G_5865_A,111,0,snp,freebayes,1.0,11
G_5894_A,111,0,snp,freebayes,1.0,11
A_5945_G,126,0,snp,freebayes,1.0,11
G_5970_A,113,0,snp,freebayes,1.0,11
A_5977_G,108,1,snp,freebayes,0.9908256880733946,11
T_6003_C,113,0,snp,freebayes,1.0,11
C_6048_A,116,0,snp,freebayes,1.0,11
T_6090_C,114,0,snp,freebayes,1.0,11
T_6096_C,119,0,snp,freebayes,1.0,11
A_6120_G,120,0,snp,freebayes,1.0,11
A_6177_T,112,0,snp,freebayes,1.0,11
T_6186_C,113,0,snp,freebayes,1.0,11
G_6252_T,117,0,snp,freebayes,1.0,11
T_6267_C,119,1,snp,freebayes,0.9916666666666667,11
G_6336_A,110,0,snp,freebayes,1.0,11
A_6390_T,129,0,snp,freebayes,1.0,11
A_6399_G,120,0,snp,freebayes,1.0,11
A_6458_G,132,0,snp,freebayes,1.0,11
C_6501_A,126,0,snp,freebayes,1.0,11
G_6510_A,130,0,snp,freebayes,1.0,11
A_6564_T,118,0,snp,freebayes,1.0,11
G_6579_A,119,0,snp,freebayes,1.0,11
G_6618_A,113,1,snp,freebayes,0.9912280701754386,11
T_6630_C,114,0,snp,freebayes,1.0,11
T_6692_A,112,0,snp,freebayes,1.0,11
A_6723_G,111,0,snp,freebayes,1.0,11
A_6765_G,115,0,snp,freebayes,1.0,11
C_6777_T,123,0,snp,freebayes,1.0,11
T_6891_C,137,0,snp,freebayes,1.0,11
A_6921_G,136,0,snp,freebayes,1.0,11
T_6936_C,128,0,snp,freebayes,1.0,11
C_6948_T,128,0,snp,freebayes,1.0,11
C_7068_T,133,0,snp,freebayes,1.0,11
G_7125_A,129,0,snp,freebayes,1.0,10
C_7131_T,131,0,snp,freebayes,1.0,10
C_7137_T,132,0,snp,freebayes,1.0,11
T_7149_C,130,0,snp,freebayes,1.0,11
C_7158_A,131,1,snp,freebayes,0.9924242424242424,11
T_7199_C,121,0,snp,freebayes,1.0,11
G_7230_A,117,0,snp,freebayes,1.0,11
T_7249_G,114,0,snp,freebayes,1.0,11
C_7272_T,106,0,snp,freebayes,1.0,11
T_7602_C,108,0,snp,freebayes,1.0,11
G_7632_A,114,0,snp,freebayes,1.0,11
C_7737_A,128,0,snp,freebayes,1.0,11
A_7746_G,127,0,snp,freebayes,1.0,11
A_8058_C,145,0,snp,freebayes,1.0,11
C_8063_A,142,0,snp,freebayes,1.0,11
T_10420_A,109,0,snp,freebayes,1.0,11
