mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
G_344_A,162,0,snp,freebayes,1.0,9
G_1193_A,106,0,snp,freebayes,1.0,9
C_1208_T,103,0,snp,freebayes,1.0,9
A_2767_G,114,0,snp,freebayes,1.0,9
T_5210_C,246,0,snp,freebayes,1.0,11
T_5302_C,296,0,snp,freebayes,1.0,11
A_5367_G,107,0,snp,freebayes,1.0,10
T_5463_A,139,2,snp,freebayes,0.9858156028368794,10
T_5471_A,155,0,snp,freebayes,1.0,10
C_5479_T,159,0,snp,freebayes,1.0,10
T_5486_A,164,0,snp,freebayes,1.0,10
C_5523_T,203,1,snp,freebayes,0.9950980392156863,11
C_5532_T,209,0,snp,freebayes,1.0,11
A_5573_G,214,0,snp,freebayes,1.0,11
C_5599_A,217,0,snp,freebayes,1.0,11
A_5661_T,192,0,snp,freebayes,1.0,10
G_5668_A,189,0,snp,freebayes,1.0,10
T_5697_C,189,0,snp,freebayes,1.0,11
A_5734_T,208,0,snp,freebayes,1.0,11
C_5751_T,205,1,snp,freebayes,0.9951456310679612,11
A_5844_T,181,0,snp,freebayes,1.0,11
G_5865_A,165,1,snp,freebayes,0.9939759036144579,11
G_5894_A,172,0,snp,freebayes,1.0,11
A_5945_G,183,0,snp,freebayes,1.0,11
G_5970_A,194,0,snp,freebayes,1.0,11
A_5977_G,195,0,snp,freebayes,1.0,11
T_6003_C,206,0,snp,freebayes,1.0,11
C_6048_A,211,0,snp,freebayes,1.0,11
T_6090_C,203,0,snp,freebayes,1.0,11
T_6096_C,207,0,snp,freebayes,1.0,11
A_6120_G,215,0,snp,freebayes,1.0,11
A_6177_T,194,0,snp,freebayes,1.0,11
T_6186_C,185,0,snp,freebayes,1.0,11
G_6252_T,188,1,snp,freebayes,0.9947089947089947,11
T_6267_C,190,1,snp,freebayes,0.9947643979057592,11
G_6336_A,184,1,snp,freebayes,0.9945945945945946,11
A_6390_T,175,1,snp,freebayes,0.9943181818181818,11
A_6399_G,179,2,snp,freebayes,0.988950276243094,11
A_6458_G,194,1,snp,freebayes,0.9948717948717949,11
C_6501_A,194,0,snp,freebayes,1.0,11
G_6510_A,194,0,snp,freebayes,1.0,11
A_6564_T,205,0,snp,freebayes,1.0,11
G_6579_A,212,1,snp,freebayes,0.9953051643192489,11
G_6618_A,204,1,snp,freebayes,0.9951219512195122,11
T_6630_C,211,0,snp,freebayes,1.0,11
T_6692_A,216,0,snp,freebayes,1.0,11
A_6723_G,208,0,snp,freebayes,1.0,11
A_6765_G,194,0,snp,freebayes,1.0,11
C_6777_T,194,1,snp,freebayes,0.9948717948717949,11
T_6891_C,203,0,snp,freebayes,1.0,11
A_6921_G,202,1,snp,freebayes,0.9950738916256158,11
T_6936_C,200,0,snp,freebayes,1.0,11
C_6948_T,189,0,snp,freebayes,1.0,11
C_7068_T,159,0,snp,freebayes,1.0,11
G_7125_A,159,0,snp,freebayes,1.0,10
C_7131_T,155,0,snp,freebayes,1.0,10
C_7137_T,157,0,snp,freebayes,1.0,11
T_7149_C,157,0,snp,freebayes,1.0,11
C_7158_A,162,0,snp,freebayes,1.0,11
T_7199_C,164,0,snp,freebayes,1.0,11
G_7230_A,154,0,snp,freebayes,1.0,11
T_7249_G,148,0,snp,freebayes,1.0,11
C_7272_T,144,0,snp,freebayes,1.0,11
C_7306_T,128,0,snp,freebayes,1.0,10
C_7311_T,125,0,snp,freebayes,1.0,10
G_7535_A,123,0,snp,freebayes,1.0,10
TAAAAAATG_7552_TAAAAATG,130,0,del,freebayes,1.0,10
T_7602_C,172,0,snp,freebayes,1.0,11
G_7632_A,176,0,snp,freebayes,1.0,11
C_7737_A,154,2,snp,freebayes,0.9871794871794872,11
A_7746_G,154,0,snp,freebayes,1.0,11
T_7833_A,141,0,snp,freebayes,1.0,10
T_7899_C,233,0,snp,freebayes,1.0,10
G_7917_A,237,0,snp,freebayes,1.0,10
A_7924_C,238,0,snp,freebayes,1.0,10
T_7938_C,243,0,snp,freebayes,1.0,10
A_7995_G,234,0,snp,freebayes,1.0,9
A_8058_C,340,2,snp,freebayes,0.9941520467836257,11
C_8063_A,332,2,snp,freebayes,0.9940119760479041,11
T_10420_A,129,0,snp,freebayes,1.0,11
