mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
G_344_A,755,0,snp,freebayes,1.0,9
T_506_C,341,0,snp,freebayes,1.0,7
T_521_C,340,1,snp,freebayes,0.9970674486803519,8
C_648_T,408,0,snp,freebayes,1.0,8
G_690_A,410,1,snp,freebayes,0.9975669099756691,8
C_726_T,416,0,snp,freebayes,1.0,8
T_768_C,396,0,snp,freebayes,1.0,8
C_810_T,405,0,snp,freebayes,1.0,8
C_861_T,386,0,snp,freebayes,1.0,8
T_900_C,391,0,snp,freebayes,1.0,8
A_960_C,371,0,snp,freebayes,1.0,8
T_969_A,369,1,snp,freebayes,0.9972972972972973,8
T_1005_A,378,1,snp,freebayes,0.9973614775725593,8
C_1010_A,382,0,snp,freebayes,1.0,8
T_1028_C,376,1,snp,freebayes,0.9973474801061007,8
C_1042_T,374,1,snp,freebayes,0.9973333333333333,6
C_1051_T,376,0,snp,freebayes,1.0,8
T_1065_C,382,0,snp,freebayes,1.0,8
A_1090_T,403,0,snp,freebayes,1.0,8
G_1193_A,464,0,snp,freebayes,1.0,9
C_1208_T,460,0,snp,freebayes,1.0,9
T_1241_C,451,0,snp,freebayes,1.0,8
G_1259_T,435,1,snp,freebayes,0.9977064220183486,8
C_1271_T,439,1,snp,freebayes,0.9977272727272727,8
G_1390_A,497,1,snp,freebayes,0.9979919678714859,8
T_1448_C,501,0,snp,freebayes,1.0,7
A_1574_G,462,1,snp,freebayes,0.9978401727861771,8
G_1631_A,427,2,snp,freebayes,0.9953379953379954,8
G_1661_A,404,1,snp,freebayes,0.9975308641975309,8
G_1694_A,401,3,snp,freebayes,0.9925742574257426,8
T_1871_A,371,0,snp,freebayes,1.0,8
T_1946_C,336,0,snp,freebayes,1.0,8
C_1953_T,324,4,snp,freebayes,0.9878048780487805,8
G_1970_A,326,0,snp,freebayes,1.0,8
T_2000_G,320,0,snp,freebayes,1.0,8
A_2006_G,321,0,snp,freebayes,1.0,8
G_2036_A,316,1,snp,freebayes,0.9968454258675079,8
T_2070_C,329,0,snp,freebayes,1.0,8
G_2075_A,336,0,snp,freebayes,1.0,8
C_2102_T,361,0,snp,freebayes,1.0,8
A_2114_G,356,0,snp,freebayes,1.0,8
C_2175_T,407,0,snp,freebayes,1.0,8
A_2343_T,385,3,snp,freebayes,0.9922680412371134,8
T_2398_C,370,0,snp,freebayes,1.0,8
T_2440_C,377,2,snp,freebayes,0.9947229551451188,8
C_2544_T,451,0,snp,freebayes,1.0,8
A_2593_G,448,1,snp,freebayes,0.9977728285077951,8
C_2638_T,392,1,snp,freebayes,0.9974554707379135,8
A_2767_G,816,0,snp,freebayes,1.0,9
C_2875_A,662,1,snp,freebayes,0.9984917043740573,9
A_2893_G,706,0,snp,freebayes,1.0,9
G_2950_A,819,1,snp,freebayes,0.998780487804878,9
A_3007_T,318,0,snp,freebayes,1.0,9
T_3014_C,325,0,snp,freebayes,1.0,9
T_3064_A,224,0,snp,freebayes,1.0,9
T_3085_A,185,0,snp,freebayes,1.0,9
C_3097_A,162,0,snp,freebayes,1.0,9
C_3110_T,139,0,snp,freebayes,1.0,8
G_3115_A,127,0,snp,freebayes,1.0,5
A_3199_C,132,0,snp,freebayes,1.0,8
A_3262_G,286,0,snp,freebayes,1.0,9
T_3299_C,337,0,snp,freebayes,1.0,9
C_3316_T,331,2,snp,freebayes,0.993993993993994,9
T_3371_C,329,1,snp,freebayes,0.996969696969697,9
T_3376_C,332,0,snp,freebayes,1.0,9
T_3391_C,330,0,snp,freebayes,1.0,9
C_3400_T,319,0,snp,freebayes,1.0,9
T_3430_A,312,1,snp,freebayes,0.9968051118210862,9
C_3568_T,361,1,snp,freebayes,0.9972375690607734,9
T_3577_C,357,0,snp,freebayes,1.0,9
C_3730_T,357,0,snp,freebayes,1.0,9
C_3799_T,375,3,snp,freebayes,0.9920634920634921,9
T_3898_C,368,0,snp,freebayes,1.0,9
TTTCTTCTA_4008_TTTCTA,267,0,del,freebayes,1.0,9
G_4022_A,279,1,snp,freebayes,0.9964285714285714,9
T_4028_A,271,0,snp,freebayes,1.0,9
C_4048_A,247,0,snp,freebayes,1.0,9
C_4067_A,233,0,snp,freebayes,1.0,9
C_4112_T,192,1,snp,freebayes,0.9948186528497409,8
T_4117_A,188,0,snp,freebayes,1.0,8
C_4134_T,187,1,snp,freebayes,0.9946808510638298,8
T_4156_C,199,0,snp,freebayes,1.0,8
ATA_4180_AA,175,0,del,freebayes,1.0,8
T_4229_C,271,0,snp,freebayes,1.0,8
A_4294_T,323,0,snp,freebayes,1.0,9
C_4364_A,328,2,snp,freebayes,0.9939393939393939,9
G_4396_A,328,0,snp,freebayes,1.0,9
T_4408_C,324,0,snp,freebayes,1.0,9
C_4417_T,318,1,snp,freebayes,0.9968652037617555,9
A_4520_T,318,0,snp,freebayes,1.0,9
T_4534_C,297,0,snp,freebayes,1.0,5
A_4602_G,265,0,snp,freebayes,1.0,9
A_4619_G,275,0,snp,freebayes,1.0,9
T_4642_C,288,0,snp,freebayes,1.0,9
A_4669_C,294,0,snp,freebayes,1.0,9
A_4686_G,298,2,snp,freebayes,0.9933333333333333,9
A_4702_G,318,0,snp,freebayes,1.0,9
T_4814_C,287,0,snp,freebayes,1.0,9
A_4989_T,214,1,snp,freebayes,0.9953488372093023,9
C_5056_T,142,1,snp,freebayes,0.993006993006993,8
A_5076_C,139,1,snp,freebayes,0.9928571428571429,6
C_5087_T,140,1,snp,freebayes,0.9929078014184397,7
G_5093_A,136,1,snp,freebayes,0.9927007299270073,7
C_5117_T,147,0,snp,freebayes,1.0,7
C_5125_A,155,0,snp,freebayes,1.0,8
T_5138_C,170,0,snp,freebayes,1.0,9
C_5165_T,184,1,snp,freebayes,0.9945945945945946,9
T_5174_C,200,3,snp,freebayes,0.9852216748768473,9
C_5192_T,219,354,snp,freebayes,0.38219895287958117,10
T_5210_C,602,0,snp,freebayes,1.0,11
T_5302_C,717,0,snp,freebayes,1.0,11
A_5367_G,394,2,snp,freebayes,0.9949494949494949,10
T_5463_A,499,1,snp,freebayes,0.998,10
T_5471_A,516,0,snp,freebayes,1.0,10
C_5479_T,519,0,snp,freebayes,1.0,10
T_5486_A,538,0,snp,freebayes,1.0,10
C_5523_T,1039,0,snp,freebayes,1.0,11
C_5532_T,1028,2,snp,freebayes,0.9980582524271845,11
A_5573_G,970,1,snp,freebayes,0.9989701338825953,11
C_5599_A,936,0,snp,freebayes,1.0,11
A_5661_T,351,0,snp,freebayes,1.0,10
G_5668_A,345,1,snp,freebayes,0.9971098265895953,10
T_5697_C,381,2,snp,freebayes,0.9947780678851175,11
A_5734_T,394,1,snp,freebayes,0.9974683544303797,11
C_5751_T,389,1,snp,freebayes,0.9974358974358974,11
A_5844_T,324,1,snp,freebayes,0.9969230769230769,11
G_5865_A,312,0,snp,freebayes,1.0,11
G_5894_A,322,0,snp,freebayes,1.0,11
A_5945_G,354,0,snp,freebayes,1.0,11
G_5970_A,354,0,snp,freebayes,1.0,11
A_5977_G,342,1,snp,freebayes,0.9970845481049563,11
T_6003_C,355,1,snp,freebayes,0.9971910112359551,11
C_6048_A,344,0,snp,freebayes,1.0,11
T_6090_C,378,1,snp,freebayes,0.9973614775725593,11
T_6096_C,380,0,snp,freebayes,1.0,11
A_6120_G,397,1,snp,freebayes,0.9974874371859297,11
A_6177_T,396,0,snp,freebayes,1.0,11
T_6186_C,387,1,snp,freebayes,0.9974226804123711,11
G_6252_T,401,1,snp,freebayes,0.9975124378109452,11
T_6267_C,403,1,snp,freebayes,0.9975247524752475,11
G_6336_A,405,1,snp,freebayes,0.9975369458128078,11
A_6390_T,379,0,snp,freebayes,1.0,11
A_6399_G,389,0,snp,freebayes,1.0,11
A_6458_G,380,1,snp,freebayes,0.9973753280839895,11
C_6501_A,361,4,snp,freebayes,0.989041095890411,11
G_6510_A,360,0,snp,freebayes,1.0,11
A_6564_T,362,2,snp,freebayes,0.9945054945054945,11
G_6579_A,379,1,snp,freebayes,0.9973684210526316,11
G_6618_A,400,0,snp,freebayes,1.0,11
T_6630_C,404,1,snp,freebayes,0.9975308641975309,11
T_6692_A,439,0,snp,freebayes,1.0,11
A_6723_G,421,1,snp,freebayes,0.9976303317535545,11
A_6765_G,405,2,snp,freebayes,0.995085995085995,11
C_6777_T,404,1,snp,freebayes,0.9975308641975309,11
T_6891_C,422,1,snp,freebayes,0.9976359338061466,11
A_6921_G,422,1,snp,freebayes,0.9976359338061466,11
T_6936_C,416,0,snp,freebayes,1.0,11
C_6948_T,401,2,snp,freebayes,0.9950372208436724,11
C_7068_T,379,0,snp,freebayes,1.0,11
G_7125_A,427,1,snp,freebayes,0.9976635514018691,10
C_7131_T,430,0,snp,freebayes,1.0,10
C_7137_T,432,3,snp,freebayes,0.993103448275862,11
T_7149_C,422,0,snp,freebayes,1.0,11
C_7158_A,415,1,snp,freebayes,0.9975961538461539,11
T_7199_C,388,0,snp,freebayes,1.0,11
G_7230_A,384,0,snp,freebayes,1.0,11
T_7249_G,385,0,snp,freebayes,1.0,11
C_7272_T,361,0,snp,freebayes,1.0,11
C_7306_T,330,0,snp,freebayes,1.0,10
C_7311_T,314,2,snp,freebayes,0.9936708860759493,10
A_7355_G,258,0,snp,freebayes,1.0,9
G_7378_A,200,1,snp,freebayes,0.9950248756218906,9
C_7410_T,137,0,snp,freebayes,1.0,8
C_7441_T,116,0,snp,freebayes,1.0,8
C_7459_T,140,1,snp,freebayes,0.9929078014184397,9
T_7485_C,153,0,snp,freebayes,1.0,9
G_7504_T,192,0,snp,freebayes,1.0,9
G_7535_A,269,0,snp,freebayes,1.0,10
TAAAAAATG_7552_TAAAAATG,289,0,del,freebayes,1.0,10
T_7602_C,355,1,snp,freebayes,0.9971910112359551,11
G_7632_A,387,0,snp,freebayes,1.0,11
C_7737_A,366,0,snp,freebayes,1.0,11
A_7746_G,363,1,snp,freebayes,0.9972527472527473,11
T_7833_A,305,0,snp,freebayes,1.0,10
T_7899_C,985,0,snp,freebayes,1.0,10
G_7917_A,1000,1,snp,freebayes,0.999000999000999,10
A_7924_C,1010,0,snp,freebayes,1.0,10
T_7938_C,1034,1,snp,freebayes,0.9990338164251208,10
A_7995_G,1109,0,snp,freebayes,1.0,9
A_8058_C,871,6,snp,freebayes,0.9931584948688712,11
C_8063_A,858,5,snp,freebayes,0.9942062572421785,11
G_8202_A,455,0,snp,freebayes,1.0,8
T_8212_C,476,0,snp,freebayes,1.0,9
G_8230_A,473,0,snp,freebayes,1.0,9
T_8243_A,483,0,snp,freebayes,1.0,9
T_8276_C,508,2,snp,freebayes,0.996078431372549,9
A_8282_G,500,1,snp,freebayes,0.998003992015968,9
T_8334_C,491,1,snp,freebayes,0.9979674796747967,9
C_8402_T,466,0,snp,freebayes,1.0,9
G_8416_A,458,1,snp,freebayes,0.9978213507625272,9
C_8434_T,457,0,snp,freebayes,1.0,9
C_8457_T,458,1,snp,freebayes,0.9978213507625272,9
A_8484_G,458,2,snp,freebayes,0.9956521739130435,9
G_8503_T,475,0,snp,freebayes,1.0,9
C_8512_T,459,1,snp,freebayes,0.9978260869565218,9
G_8680_A,493,2,snp,freebayes,0.9959595959595959,9
T_8725_C,514,1,snp,freebayes,0.9980582524271845,9
T_8766_C,485,1,snp,freebayes,0.9979423868312757,9
T_8775_C,472,0,snp,freebayes,1.0,9
C_8782_T,477,2,snp,freebayes,0.9958246346555324,9
T_8824_C,461,1,snp,freebayes,0.9978354978354979,9
T_8866_C,460,0,snp,freebayes,1.0,9
C_8893_T,487,0,snp,freebayes,1.0,9
A_8926_T,500,0,snp,freebayes,1.0,9
T_8959_C,519,1,snp,freebayes,0.9980769230769231,9
T_8988_A,518,2,snp,freebayes,0.9961538461538462,9
C_9034_T,551,2,snp,freebayes,0.9963833634719711,9
A_9055_G,575,1,snp,freebayes,0.9982638888888888,9
A_9114_G,578,0,snp,freebayes,1.0,9
A_9136_T,588,0,snp,freebayes,1.0,9
C_9172_T,568,0,snp,freebayes,1.0,9
C_9262_T,537,0,snp,freebayes,1.0,9
A_9287_G,510,1,snp,freebayes,0.9980430528375733,9
A_9319_G,502,0,snp,freebayes,1.0,9
T_9355_C,525,1,snp,freebayes,0.9980988593155894,9
C_9376_T,515,2,snp,freebayes,0.9961315280464217,9
C_9404_T,511,0,snp,freebayes,1.0,9
C_9412_T,510,0,snp,freebayes,1.0,9
T_9568_C,547,0,snp,freebayes,1.0,9
T_9574_C,532,0,snp,freebayes,1.0,9
G_9629_A,529,0,snp,freebayes,1.0,9
C_9634_A,521,0,snp,freebayes,1.0,9
